geo_id,geo_positive
1066,"[524, 930, 1067, 1088, 1623, 14049, 21459, 22124, 22265]"
1067,"[455, 575, 930, 1066, 1088, 7012, 7440, 10513, 14049, 21459, 22124, 22265]"
1068,"[174, 706, 819, 854, 1245, 1750, 3158]"
1069,"[133, 896, 1656, 1678, 2229, 7978, 11588, 13023, 13725, 16140, 17449, 19140, 19739, 20779, 22997, 23748, 24103]"
1070,"[123, 1941, 9092, 10749, 23617]"
1071,"[503, 533, 954, 961, 971, 977, 1194, 1296, 2035, 2310, 2641, 3130, 3180, 4765, 4956, 5086, 5558, 6678, 9014, 11176, 15702, 17161, 17476, 19406, 20193, 20605, 21111, 21811, 21878, 24026]"
1072,"[39, 48, 154, 159, 206, 622, 759, 824, 843, 989, 1042, 1058, 1126, 1198, 1222, 1399, 2111, 2646, 2816, 2882, 3580, 3922, 5874, 6585, 7064, 7416, 14374, 14398, 22937]"
1073,"[254, 293, 389, 411, 1143, 1170, 23997]"
1074,"[359, 663, 667, 698, 1770, 4241, 4347, 10968, 12654, 22740]"
1075,"[2169, 7780, 13593, 22386, 22598]"
1076,"[13, 43, 129, 150, 176, 238, 397, 758, 806, 820, 830, 875, 884, 920, 1002, 1099, 1154, 1180, 1256, 1482, 1857, 1867, 1989, 2021, 2177, 2387, 2631, 2831, 2954, 5529, 6088, 8437, 12136, 14514, 19292, 19396, 20993, 21746, 22132, 22909, 23044]"
1077,"[1028, 4919, 15604, 22176]"
1078,"[2450, 17837, 19030, 23533, 23680]"
1079,"[719, 1232, 1776, 2043, 2152, 2181, 2396, 3357, 21417]"
1080,"[619, 1485, 1799, 3578, 10146, 15280, 18094]"
1081,"[86, 100, 165, 329, 531, 1851, 2386, 6876, 8162, 18844, 24024]"
1082,"[55, 1124, 1302, 1687, 3265, 3305, 5767, 6679, 8279, 15484, 22451]"
1083,"[2158, 3000, 4342, 5519, 8095, 8693, 14806, 15688, 16950, 17549, 22772]"
1084,"[3854, 4099, 5439, 5787, 19345, 20685]"
1085,"[4370, 6351, 7646]"
1086,"[1549, 8640, 13793, 23939]"
1087,[]
1088,"[455, 575, 930, 1066, 1067, 7012, 7440, 10513, 14049, 21459, 22124, 22265]"
1089,[]
1090,"[128, 349, 615, 1201, 1584, 2964, 3197, 3356, 3787, 5193, 6350, 11730, 19684, 20710, 23478]"
1091,"[771, 793, 842, 1305, 4057, 4127, 9967, 16945, 17768, 19200]"
1092,[2917]
1093,[]
1094,[10885]
1095,[]
1096,[1457]
1097,"[1591, 3146, 4861, 6298, 14580, 23646]"
1098,"[1242, 4034, 7451, 7542, 11044, 13956, 15737, 16749, 17129, 17617, 18095, 20777, 20844, 22014, 22465, 22794, 23321, 23910, 23995]"
1099,"[9, 13, 43, 90, 129, 150, 176, 238, 397, 758, 806, 820, 830, 875, 884, 920, 1002, 1076, 1154, 1180, 1256, 1482, 1857, 1867, 1919, 1989, 2021, 2177, 2216, 2272, 2365, 2387, 2631, 2831, 2954, 3990, 5529, 6088, 8437, 8513, 12136, 14514, 19292, 19396, 19918, 21746, 22132, 22555, 23044, 23630]"
1100,"[639, 709, 957, 959, 1128, 1200, 1449, 2173, 2236, 2266, 2496, 2939, 3001, 3121, 3363, 3463, 3509, 4027, 5671, 7411, 10737, 12950, 13915, 17790, 20273, 21461, 22487, 22694, 22889, 23820]"
1101,"[305, 574, 714, 1006, 1144, 1595, 1696, 2210, 6250, 9338, 13900, 14300, 15198, 17757, 18023, 18076, 19488, 19900, 20107, 21880, 22067, 22085, 23751, 23892]"
1102,[8914]
1103,"[563, 1275, 1427, 2664, 3131, 3457, 3542, 3621, 4046, 4696, 5023, 5857, 8446, 8764, 13103, 15605, 19593, 23525]"
1104,"[663, 750, 861, 1307, 1949, 11567, 12654, 12826, 16042, 19381, 19438, 22985, 23060, 23512, 23526]"
1105,[]
1106,"[1862, 2303, 3099, 3395, 4412, 4952, 5276, 5759, 5998, 6163, 6431, 6454, 6501, 6704, 7134, 7144, 7486, 7722, 7749, 8193, 8597, 9615, 9920, 10541, 11260, 11797, 11926, 11978, 12959, 13292, 14281, 15071, 15764, 16182, 17221, 19204, 20527, 22084, 22239, 23531, 23862, 23947, 24057]"
1107,"[401, 410, 869, 1696, 2276, 2348, 2513, 2989, 4172, 5353, 6626, 12396, 17322, 17680, 18645, 23583, 23751]"
1108,"[117, 158, 430, 1145, 1219, 2206, 6778, 20644]"
1109,"[270, 400, 514, 604, 690, 1275, 1282, 1364, 1709, 2098, 2103, 2128, 2231, 2258, 2829, 2962, 3505, 3957, 4046, 4593, 6257, 6369, 6668, 6802, 8446, 8780, 8847, 14761, 17061, 17583, 20280, 20938, 22544, 23296]"
1110,"[139, 472, 626, 687, 897, 1026, 1033, 1039, 1597, 1768, 2336, 4238, 4395, 5211, 5804, 6102, 6784, 7991, 8178, 8337, 8768, 8810, 9723, 10878, 11256, 14505, 15028, 18028, 18274, 22393, 22397, 23922]"
1111,[]
1112,"[147, 334, 963, 1218, 1413, 1492, 2095, 2274, 2446, 3290, 4030, 5596, 15645, 21524, 21570, 23246, 23481, 23713]"
1113,"[1404, 1594, 2456, 3436, 3883, 17475, 22884]"
1114,"[2997, 4326, 4957, 5590, 9073, 11243, 12870, 17198, 17562, 17573, 17931, 18004, 18362, 18403, 19880, 20950, 22054, 22221, 23876]"
1115,"[285, 367, 2363, 2914, 3241, 7284, 11228, 15758, 20318, 22122]"
1116,"[1749, 2721, 3189, 17208]"
1117,"[476, 491, 1060, 1176, 1374, 2012, 2031, 2230, 3337, 3703, 4555, 5177, 8036, 8569, 22044]"
1118,"[1177, 4545, 8458, 23785]"
1119,[]
1120,[]
1121,[]
1122,"[180, 201, 2796, 3841, 21193]"
1123,[3546]
1124,"[55, 1082, 1302, 1687, 3265, 3305, 8279, 15484]"
1125,"[15, 39, 45, 48, 154, 159, 206, 759, 843, 887, 942, 989, 1058, 1126, 1222, 1385, 1399, 2094, 2419, 2646, 2816, 2882, 3525, 3922, 5874, 6585, 7064, 14374, 14398, 22507]"
1126,"[15, 39, 45, 48, 154, 159, 206, 759, 843, 887, 989, 1058, 1072, 1125, 1222, 1385, 1399, 2419, 2646, 2816, 3525, 3580, 5874, 6585, 7064, 14374, 14398, 22507, 22937]"
1127,[7604]
1128,"[639, 709, 957, 959, 1100, 1200, 1449, 2173, 2236, 2266, 2496, 2939, 3001, 3121, 3363, 3463, 3509, 4027, 5671, 7411, 10737, 12950, 13915, 17790, 20273, 21461, 22487, 22694, 22889, 23820]"
1129,"[408, 2676, 3945, 8715, 12657, 23477]"
1130,"[61, 170, 181, 189, 422, 1240, 1425, 1539, 1743, 1854, 1861, 2047, 2416, 2478, 2500, 3083, 3590, 3679, 3917, 4167, 5219, 5691, 6371, 6815, 6932, 7080, 10203, 12923, 13737, 14193, 14344, 15045, 16354, 16460, 18374, 19737, 21352, 21966, 23099]"
1131,[18325]
1132,"[3057, 3807, 4328, 4650, 5105, 7150, 10747, 12145, 17227, 20551, 23502]"
1133,"[2593, 5841, 19419, 21646]"
1134,[3223]
1135,[15055]
1136,"[1694, 5355, 5628, 5765, 5771, 5779, 8911]"
1137,"[643, 971, 1517, 2310, 2521, 3014, 3130, 4765, 4956, 6678, 11176, 12970, 14511, 15702, 17161, 19945, 20193, 21811, 21878, 22558, 23053]"
1138,"[590, 722, 1706, 2199, 5054, 8165, 21481, 22838]"
1139,"[7901, 7905, 7906, 8361, 8762]"
1140,"[871, 964, 1051, 1553, 2164, 2848, 4447, 4505, 4573, 5093, 6580, 9454, 13028, 16039, 17700, 19196]"
1141,[]
1142,"[2389, 7553, 8088, 9591, 11683, 12010, 15478, 15940, 22371]"
1143,"[254, 258, 389, 411, 1073, 1170]"
1144,"[714, 1006, 1101, 2210, 2350, 6250, 7387, 12396, 13900, 14300, 15198, 18023, 19488, 20711, 22067, 22085]"
1145,"[236, 430, 1108, 2339, 6778, 20644]"
1146,"[880, 2294, 23470]"
1147,[5608]
1148,[18850]
1149,"[304, 1315, 1367, 2184, 4553, 5447, 9440, 10895, 14119, 14212]"
1150,"[324, 898, 1027, 1928, 2340, 3199, 10919, 16148, 16734, 23754]"
1151,"[6722, 7653, 11600, 13968, 16881]"
1152,"[4574, 13936, 19970]"
1153,[18311]
1154,"[9, 13, 43, 129, 150, 238, 758, 806, 820, 830, 875, 920, 1002, 1076, 1099, 1180, 1256, 1482, 1857, 1867, 1919, 1989, 2021, 2177, 2272, 2387, 2631, 2831, 2954, 3990, 5529, 6088, 8437, 12136, 14514, 19292, 19396, 19918, 21746, 22132, 23044, 23537, 23630]"
1155,"[315, 715, 799, 981, 1907, 2790, 3394, 3678, 6406, 11629, 18972, 19069, 19602, 19706, 20743, 21333, 22213, 22519, 23104, 23504, 23964]"
1156,"[1575, 8271, 11238]"
1157,"[5538, 6403, 6921, 13192, 20080, 21289]"
1158,"[1648, 4786]"
1159,[10323]
1160,"[78, 485, 1729, 2291, 3251]"
1161,"[535, 4287, 6845, 8851, 19126]"
1162,[1730]
1163,"[366, 486, 493, 501, 731, 846, 1646, 2845, 6363, 9906, 10930, 17099, 17278, 19840, 21925, 23036, 23048, 23582, 23613, 23867]"
1164,[]
1165,"[68, 864, 1535, 1565, 3405, 9670, 12752, 16297, 16608, 17067, 18029, 18729, 22811]"
1166,[3007]
1167,"[342, 13059, 17762]"
1168,"[280, 1214, 1718, 1976, 9993, 13796, 16038, 19205, 23051]"
1169,"[4613, 5328, 5476]"
1170,"[254, 258, 293, 389, 411, 1073, 1143]"
1171,[17141]
1172,"[16321, 19411, 20615]"
1173,"[373, 1992, 2438, 17253, 20277, 22989]"
1174,[]
1175,[]
1176,"[491, 1060, 1117, 2012, 3337, 3703, 5177, 6650, 8569, 16791, 22044]"
1177,"[742, 1118, 4545]"
1178,"[106, 186, 211, 1422, 1465, 1698, 6973, 8133, 15496, 17022, 20263, 21633, 23901]"
1179,[481]
1180,"[9, 13, 43, 129, 150, 176, 238, 758, 806, 820, 830, 875, 920, 1002, 1076, 1099, 1154, 1256, 1482, 1857, 1867, 1919, 1989, 2021, 2177, 2272, 2387, 2631, 2831, 2954, 3990, 5529, 6088, 8437, 12136, 14514, 19292, 19396, 21746, 22132, 23044, 23537, 23630]"
1181,[]
1182,[2553]
1183,"[749, 2054, 16802]"
1184,[]
1185,"[196, 2943, 8283, 13890, 20034]"
1186,[]
1187,"[6620, 6651, 10046]"
1188,"[673, 1500, 1700, 1950, 2091, 2541, 2544, 2961, 3396, 3406, 3407, 3408, 3419, 4749, 5633, 6064, 6066, 6096, 6417, 6455, 6635, 6834, 7439, 7771, 8085, 9367, 10290, 12813, 14458, 15559, 16503, 18497, 21614, 22994, 23882]"
1189,"[661, 3013, 3095, 3247, 3453, 3655, 4529, 5000, 5710, 7232, 7337, 8280, 8299, 8611, 9708, 21910, 22041, 24018]"
1190,[]
1191,"[2086, 2327, 2347, 2655, 2810, 2948, 8512, 11939, 16005, 19261, 22648]"
1192,[]
1193,"[38, 43, 50, 54, 64, 114, 146, 148, 150, 157, 164, 176, 238, 256, 265, 268, 392, 397, 543, 567, 641, 806, 875, 884, 889, 948, 970, 1041, 1479, 1501, 1507, 1574, 1601, 1659, 1857, 1894, 2216, 2365, 2631, 2741, 3422, 4060, 4653, 8513, 12626, 13181, 14583, 14842, 15390, 15617, 17392, 18988, 19056, 19443, 20290, 20993, 21592, 22123, 22477, 22555, 22909]"
1194,"[533, 954, 961, 971, 977, 1071, 1296, 2035, 2641, 3130, 3180, 4765, 5086, 5558, 9014, 15702, 17161, 17476, 18806, 20193, 20605, 21111, 21811, 23141, 24026]"
1195,"[133, 255, 2431, 13023, 14177, 16140, 19140, 21434, 23222, 23803]"
1196,"[104, 153, 215, 802, 938, 1680, 2463, 15144]"
1197,"[17212, 21842, 22864, 23406]"
1198,"[48, 174, 622, 819, 824, 989, 1042, 1058, 1072, 1222, 2111, 2296, 3580, 5760, 6585, 7064]"
1199,"[12399, 14640, 22408]"
1200,"[639, 709, 957, 959, 1100, 1128, 1449, 2173, 2236, 2266, 2496, 2939, 3001, 3121, 3363, 3463, 3509, 4027, 5671, 7411, 10737, 12950, 13915, 17790, 20273, 21461, 22487, 22694, 23820]"
1201,"[128, 349, 615, 1090, 1584, 2964, 3197, 3356, 3787, 5193, 6350, 11730, 19684, 20710, 23478]"
1202,[335]
1203,"[71, 817, 2547, 21728]"
1204,"[2197, 3024, 4159, 4355, 4837, 5290, 5458, 7087, 8470, 9140, 9597, 10108, 10368, 10746, 11906, 14023, 17736, 17907]"
1205,"[1784, 12718, 15332, 16458, 20055, 20428]"
1206,"[1382, 2440, 3323, 6140, 7224, 9152, 15686, 19649, 23114]"
1207,[]
1208,[1662]
1209,"[693, 1679, 2265, 2317, 2945, 9659, 16532]"
1210,[]
1211,"[9917, 13225, 19332]"
1212,"[1238, 1348, 12546]"
1213,[]
1214,"[1168, 1718, 1976, 9993, 13796, 16038, 19205, 23051]"
1215,"[68, 118, 370, 378, 864, 1007, 2121, 2971, 9269, 9670, 16297, 16608, 17067, 17921, 18729, 19723, 21072]"
1216,"[1011, 1454, 2201, 2439, 3135, 3244, 4320, 19716]"
1217,[9918]
1218,"[147, 334, 963, 1112, 1413, 1492, 2095, 2274, 2446, 3290, 4030, 5596, 15645, 21524, 21570, 23246, 23481, 23713]"
1219,"[158, 1108, 2206, 6587, 6778, 20644]"
1220,[]
1221,"[593, 1238, 1333, 12546]"
1222,"[15, 48, 154, 159, 206, 622, 1058, 1072, 1125, 1126, 1198, 1399, 2296, 6585, 7064, 14374]"
1223,"[1334, 1614, 1805, 6136, 6613, 15371, 19115, 23199, 23357, 24083]"
1224,"[1675, 3401, 4523, 7838, 11967, 23181]"
1225,"[283, 2672]"
1226,"[236, 917, 1056, 1322, 1806, 15466, 18907, 20176, 20526, 21141, 23050]"
1227,"[414, 933, 1339, 1596, 16675]"
1228,"[17032, 18965, 19927, 21499]"
1229,[769]
1230,"[821, 2799]"
1231,[]
1232,"[686, 719, 1079, 1776, 2043, 2152, 2181, 2298, 2396, 3357, 4276, 9379, 21417, 22645]"
1233,[2109]
1234,"[1384, 2742]"
1235,[]
1236,"[2303, 6134, 6431, 6563, 6704, 7486, 7612, 7633, 7722, 16182, 16817]"
1237,"[91, 231, 591, 612, 1047, 1420, 2145, 5000, 5533, 5793, 5916, 5919, 6033, 6903, 7494, 8486, 9708, 11265, 11429, 17725, 17769]"
1238,"[593, 1212, 1221, 1333, 1348, 12546]"
1239,[16522]
1240,"[189, 1062, 1130, 1743, 2416, 2478, 2613, 3083, 3590, 6173, 6371, 6932, 7080, 10203, 12923, 13737, 14193, 15045, 16354, 16460, 18374, 22960]"
1241,"[36, 182, 1427, 2608, 3542, 4046, 4153, 4543, 5087, 5260, 6515, 6962, 7915, 8262, 8390, 8705, 9685, 11887, 12139, 13256, 16082, 18602, 23874]"
1242,"[1098, 4034, 7451, 7542, 11044, 13956, 15737, 16749, 17129, 17617, 18095, 20777, 20844, 22465, 22794, 23321, 23910, 23995]"
1243,"[4982, 5729, 6931, 8062]"
1244,"[13729, 14668, 18383, 22076, 22818]"
1245,"[174, 359, 624, 706, 819, 854, 1063, 1068, 1750, 3158, 5760, 7416, 16851]"
1246,"[84, 407, 453, 19357]"
1247,[1511]
1248,"[19889, 21918, 22180]"
1249,"[1631, 2001, 4458, 10233, 18580]"
1250,[11238]
1251,"[814, 1013, 2468, 2944, 3365, 4002, 5365, 7446, 9329, 21453]"
1252,"[2404, 2806, 3369, 5847, 7484, 8084, 8249, 11466, 14109, 17783, 18367, 22832, 23292, 23738]"
1253,"[6104, 8173]"
1254,"[284, 512, 979, 1031, 1318, 1394, 2214, 2577, 2896, 2984, 3577, 3857, 6233, 11799, 12770, 15343]"
1255,"[1522, 1809, 2580, 3231, 3284, 3358, 4028, 17051, 17915, 20402, 21661]"
1256,"[9, 13, 43, 129, 238, 758, 806, 807, 810, 820, 830, 875, 920, 1002, 1076, 1099, 1154, 1180, 1482, 1867, 1919, 1989, 2021, 2177, 2272, 2305, 2387, 2631, 2831, 2954, 3990, 5529, 8437, 19292, 19396, 19918, 21746, 22132, 22309, 23044, 23537, 23630]"
1257,"[21, 266, 308, 319, 331, 360, 937, 1292, 1335, 1367, 1802, 2617, 2778, 3089, 10372, 13663, 16720, 18511, 20911, 23952]"
1258,"[1434, 10429, 14536, 18484]"
1259,[]
1260,"[16409, 20105]"
1261,[]
1262,"[521, 679, 2488, 2852, 5320, 7353, 9871, 14739, 17578, 19198, 21104]"
1263,[]
1264,[10572]
1265,"[621, 2215, 2402]"
1266,"[5783, 16713]"
1267,"[112, 297, 302, 341, 388, 442, 511, 623, 952, 1030, 1676, 2566, 2741, 3281, 3975, 5871, 12890, 16720, 17465, 20083, 20236, 21030, 23196, 23356, 23635]"
1268,"[6002, 7650]"
1269,[179]
1270,"[271, 545, 7482, 17005]"
1271,[]
1272,"[10941, 15358, 18910, 19073, 20789, 21371, 23661]"
1273,"[697, 1353, 2399, 4895, 13721, 22704, 24046]"
1274,[]
1275,"[270, 514, 563, 690, 1103, 1109, 1427, 2103, 2231, 3131, 3457, 3505, 3542, 3621, 4046, 4593, 6369, 6668, 7915, 8390, 8446, 8780, 8847, 15605, 17061, 17583, 20938, 22544]"
1276,"[464, 1497, 10553, 16036, 17417, 19672, 20474, 21812]"
1277,"[602, 1810, 3075, 9332]"
1278,"[2486, 9753, 16803, 19271, 20805, 23955]"
1279,[]
1280,"[2362, 2405, 3941, 4639, 5259, 7089, 8452, 15063]"
1281,"[431, 1426, 2076, 2077, 3793, 3846, 8325, 16584, 16703]"
1282,"[270, 514, 604, 1109, 1808, 2098, 2128, 2231, 2258, 2962, 5478, 8847, 10900, 16128, 20280, 20938, 20956, 22129, 22749]"
1283,[]
1284,[16830]
1285,"[199, 1525, 1877, 8757, 16046]"
1286,[]
1287,[]
1288,[6649]
1289,"[345, 361, 939, 1022, 1291, 1546, 3070, 20957]"
1290,[]
1291,"[345, 1289, 1546, 3070, 14980, 20957]"
1292,"[21, 266, 308, 319, 331, 360, 937, 1257, 1335, 1367, 1802, 2372, 2617, 2778, 3089, 5871, 10372, 16513, 16720, 18511, 19778, 20159, 20911, 21617, 23276, 23952]"
1293,"[26, 51, 73, 115, 327, 382, 456, 836, 1762, 1830, 1883, 2020, 2113, 2297, 2359, 4876, 12320, 15439, 16164, 16476, 17346, 17732, 22758, 23435]"
1294,[]
1295,"[1582, 9743, 11965, 13580, 15178, 20951, 21346, 21872, 23091]"
1296,"[503, 505, 533, 599, 643, 961, 971, 977, 1071, 1194, 1585, 2035, 2310, 2641, 3014, 3130, 4765, 4956, 5086, 5131, 5558, 6678, 9014, 11176, 12970, 14511, 15702, 17161, 17476, 19406, 20193, 20605, 21111, 21811, 21878, 21916, 22558, 24026]"
1297,"[1555, 4229]"
1298,[23524]
1299,"[117, 544, 19165, 19180]"
1300,"[8107, 10659, 12449, 13914, 23165]"
1301,"[953, 6434]"
1302,"[55, 1082, 1124, 1687, 1934, 2230, 2640, 3265, 3305, 3672, 6646, 8036, 8279, 14038, 15484, 17489]"
1303,[2346]
1304,"[223, 368, 2484, 8687, 22008]"
1305,"[771, 793, 842, 1091, 2126, 2949, 3506, 4057, 4127, 4305, 9135, 9967, 16154, 16945, 19200]"
1306,"[2065, 3849]"
1307,"[359, 369, 625, 663, 734, 750, 861, 1063, 1104, 12654, 23060, 23512, 23526]"
1308,"[22154, 22396]"
1309,"[2623, 4270, 6437]"
1310,"[246, 628, 2052, 2395, 10619, 11016, 21144, 22795]"
1311,"[2965, 2999, 3136, 5522, 7119, 12229, 13072, 13084, 13240, 13307, 15147, 17389, 21390, 21519, 21681]"
1312,"[160, 5056, 5883, 7120, 7584, 8049, 12591, 16086, 19375, 19999, 22699, 23173]"
1313,[23395]
1314,"[379, 22164]"
1315,"[266, 304, 331, 1149, 1367, 2184, 4553, 5447, 9440, 14119, 14212, 18511]"
1316,[]
1317,"[19110, 22150]"
1318,"[284, 512, 979, 1031, 1254, 1394, 1569, 1942, 2577, 2896, 2984, 3577, 3857, 4009, 6233, 7014, 15343]"
1319,[]
1320,"[137, 162, 295, 571, 676, 739, 785, 1033, 1034, 1768, 1813, 2112, 3384, 3777, 6757, 9198, 11041, 15028, 18773, 21539, 22397, 22651, 23383, 23586]"
1321,[1436]
1322,"[44, 917, 1056, 1226, 1797, 1806, 2376, 2622, 18254, 18907, 19689, 20176, 20526, 20927, 21141, 21203, 23050]"
1323,"[466, 1698, 2050, 2579, 2832, 3318, 8405, 11845, 23901]"
1324,"[1011, 2201, 3135, 3244, 7226, 17536, 19716, 21784]"
1325,"[209, 385, 403, 568, 598, 640, 644, 746, 848, 888, 2149, 2313, 2333, 2358, 2722, 2807, 2965, 2999, 3053, 3136, 3150, 3229, 3258, 3259, 3584, 3633, 4015, 4413, 4945, 5076, 5522, 6234, 7119, 7273, 7809, 7941, 10527, 12326, 13240, 13275, 13307, 15509, 15871, 16975, 17389, 17730, 18792, 18798, 19356, 19801, 20479, 21390]"
1326,"[76, 1047, 3655, 4294, 6364, 6527, 6881, 7412, 8280, 8611, 10163, 17725]"
1327,"[219, 12336]"
1328,"[1543, 1567, 1661, 1735, 1956, 2124, 2147, 2840, 3565, 4114, 4394, 4980, 5101, 5247, 5728, 6148, 6865, 7327, 7639, 7746, 7823, 7962, 8191, 8676, 9026, 9324, 10185, 10433, 11111, 11288, 12079, 14009, 15655, 16914, 23094]"
1329,"[17497, 23620, 23787]"
1330,"[522, 2569, 6348, 19722]"
1331,"[7956, 16013, 20693]"
1332,"[5105, 12145, 16090]"
1333,"[593, 1221, 1238, 1348]"
1334,"[1223, 1614, 1805, 6136, 6236, 6613, 15371, 19115, 20165, 22746, 23199, 23357, 24083]"
1335,"[21, 266, 308, 319, 331, 360, 611, 937, 1257, 1292, 1802, 1949, 2372, 2617, 2778, 3089, 8257, 10372, 11567, 12826, 14212, 16042, 16513, 18511, 19381, 19438, 19778, 20159, 21617, 22064, 22985, 23276, 23952]"
1336,"[460, 482, 22251]"
1337,"[12316, 15116, 15117, 19753, 20004, 20429, 21000, 21520, 21690, 21773, 23189, 23629, 23965]"
1338,"[125, 2161, 2739, 19394]"
1339,"[933, 1227, 1596, 16675]"
1340,"[13983, 21078]"
1341,"[1376, 1693, 2800, 3420, 3439, 3939, 4478, 4709, 5983, 6688, 10963, 11962, 16714, 20661, 21659, 21982]"
1342,"[2538, 22590]"
1343,"[383, 1037, 1370, 2985, 4634, 4946]"
1344,"[296, 6507, 6627, 7522, 22903]"
1345,"[3872, 3938, 4422, 7158, 7496, 8315]"
1346,"[503, 599, 611, 657, 1701, 1770, 2259, 3512, 4241, 6418, 8257, 10384, 10968, 18806, 19406, 20797, 22557, 22740, 23141, 23217, 23433, 23871, 23989]"
1347,"[552, 2499, 3021, 3038, 3531, 4201, 4264, 4492, 4637, 4728, 4834, 5306, 5437, 5686, 5717, 5855, 5880, 5907, 6191, 6556, 6716, 7121, 7167, 7294, 7333, 7489, 7658, 7760, 7867, 8007, 8068, 8230, 8432, 8737, 8815, 9125, 9307, 9559, 9588, 10032, 10103, 10150, 10436, 10486, 10548, 10636, 10916, 11033, 11096, 11134, 11151, 11162, 11302, 11421, 11425, 11817, 12171, 12262, 12307, 12310, 12469, 12496, 12528, 12683, 13066, 13108, 13447, 13563, 13572, 13592, 13609, 13867, 13966, 13984, 14110, 14229, 14364, 14367, 14396, 14484, 14671, 14681, 14693, 14721, 14818, 14945, 14947, 15062, 15339, 15425, 15553, 15592, 15619, 15670, 15734, 15787, 15790, 16113, 16299, 16405, 16956, 17716, 17741, 17743, 17775, 17835, 17891, 18222, 18229, 18386, 19891, 20010, 20172, 20319, 20722, 20828, 20893, 20904, 21097, 21388, 21540, 21700, 21715, 21860, 21861, 22834, 22872, 23336, 23463, 23538, 24080]"
1348,"[593, 1212, 1238, 1333]"
1349,"[3374, 5489, 5736, 6040, 6185, 6568, 8274, 9302, 9907, 10841, 11046, 11571, 11659, 12042, 13268, 15616, 15902, 15908, 17810, 17958, 19817, 24066]"
1350,"[12407, 19139, 19329, 19385]"
1351,[7033]
1352,"[7657, 8206]"
1353,"[697, 1273, 2399, 2498, 4132, 4772, 5303, 13721, 15381, 21901, 22434, 22704]"
1354,"[12273, 14736, 16880, 17782, 21283, 21756, 21838, 21865, 23390, 23540, 23628]"
1355,"[576, 1460, 2624, 2908, 4630, 4655, 5098, 5833, 6545, 7751, 8384, 8619, 8665, 9244, 9271, 10668, 10673, 10713, 10894, 12589, 14379, 23184]"
1356,[18291]
1357,"[49, 53, 70, 781, 788, 792, 1005, 1395, 1547]"
1358,[]
1359,"[3128, 19897, 24007]"
1360,[]
1361,[]
1362,"[1862, 2332, 3395, 4952, 5276, 5685, 6057, 7134, 7144, 8597, 9615, 11797, 11926, 12241, 13292, 14281, 15071, 17221, 22084]"
1363,"[92, 143, 330, 512, 583, 753, 1569, 1932, 2607, 3577, 3857, 10054, 17695, 18651, 19461, 23001]"
1364,"[270, 400, 474, 514, 604, 690, 1109, 2103, 2231, 2258, 2829, 3505, 3957, 4046, 4593, 5478, 6257, 6369, 6668, 6802, 7125, 7915, 8008, 8780, 8847, 14093, 14761, 16082, 17061, 20280, 20938, 22544, 22749, 23923]"
1365,"[76, 661, 814, 1655, 3013, 3655, 6364, 7715, 7921, 8299, 8611, 8959, 24018]"
1366,[9458]
1367,"[266, 304, 319, 331, 1149, 1257, 1292, 1315, 2184, 4553, 5447, 7117, 14212, 16060, 18511, 20911]"
1368,"[1588, 1690, 2437, 2610, 2638, 2738, 3837, 3915, 4855, 4950, 5593, 5602, 6753, 7713, 8272, 8473, 10058, 10376, 16343, 21749, 22968, 23293]"
1369,[10596]
1370,"[1343, 4946, 5905]"
1371,[15500]
1372,[]
1373,[]
1374,"[301, 491, 1060, 1117, 2012, 3337, 3756, 5177, 6650, 9658]"
1375,"[4430, 12559, 12855, 12939, 12981, 13344, 14035, 14414, 15703, 16718, 17531, 18613, 20257]"
1376,"[1341, 1624, 2800, 3420, 3439, 3939, 4478, 4709, 5983, 6688, 10963, 11962, 20661, 21659, 21982]"
1377,[]
1378,"[15877, 16853, 17860, 20248]"
1379,"[6197, 6857]"
1380,[3738]
1381,"[3487, 22596]"
1382,"[570, 1206, 3323, 7224, 23114]"
1383,"[288, 2101, 5961, 6181, 6409, 6795, 6886, 7124, 8350, 8544, 8658, 8745, 9320, 11614, 12602, 12887, 15840, 22019, 22313, 22383, 23173]"
1384,"[1234, 2742]"
1385,"[39, 45, 48, 154, 159, 206, 759, 796, 803, 843, 887, 942, 989, 1058, 1125, 1126, 1399, 1540, 2094, 2419, 2646, 2816, 2882, 3525, 5874, 14374, 14398, 16247, 22507]"
1386,[11650]
1387,"[6630, 16882, 19399, 21148, 21149, 21150, 21396, 21427, 21613, 23686, 23746, 23899]"
1388,[16733]
1389,[5725]
1390,[5918]
1391,"[2936, 4648, 7666, 19858]"
1392,[17922]
1393,"[3302, 5280, 10479, 13302]"
1394,"[284, 512, 979, 1031, 1254, 1318, 2577, 2896, 2984, 3577, 3857, 6233, 11799, 12770, 15343]"
1395,"[49, 53, 70, 781, 788, 792, 1005, 1357, 1547]"
