geo_id,seq_positive
4845,"[2817, 8967, 3470, 6800, 3480, 13982, 801, 15274, 4526, 558, 7735, 23223, 10493, 19386, 18107, 12608, 18765, 4047, 8023, 3031, 6362, 1378, 10995, 11513, 3325]"
17804,"[12546, 19075, 19844, 1543, 15371, 1804, 3981, 4239, 1306, 18718, 543, 161, 16034, 21412, 4261, 14246, 2087, 7464, 1576, 8627, 823, 1212, 1601, 7234, 19778, 452, 3395, 14918, 1223, 839, 1481, 19658, 7800, 1102, 12626, 11986, 6613, 16984, 4697, 12890, 2523, 22235, 1501, 990, 93, 3040, 8162, 1507, 15204, 5094, 11238, 2790, 7910, 236, 19949, 1519, 15472, 6129, 22898, 1007, 241, 19064, 5241, 14842, 2300, 6269]"
161,"[7, 15371, 14, 17, 1044, 15390, 1056, 1575, 1576, 2601, 4137, 7217, 1077, 20534, 6715, 2625, 16458, 3661, 1614, 593, 8273, 2644, 16469, 601, 3165, 1633, 1635, 6259, 18551, 19075, 18056, 11402, 9871, 666, 2216, 2223, 2739, 14517, 22709, 699, 1212, 6845, 17599, 20165, 23038, 711, 1221, 10446, 18132, 215, 22746, 22236, 19165, 221, 13023, 236, 1261, 750, 6895, 241, 2296, 4350, 12546, 1804, 6924, 19732, 789, 3865, 1306, 1819, 15662, 6966, 1334, 21817, 1343, 1350, 10054, 23374, 18775, 3422, 1889, 15204, 12135, 21354, 362, 10093, 22387, 3445, 889, 13181, 1919, 20352, 15750, 16774, 2440, 17804, 3486, 926, 928, 426, 22444, 6575, 3503, 945, 949, 4023, 452, 15813, 19397, 2523, 475, 18910, 1504, 13292, 19952, 1019, 19964, 2558]"
11946,"[12426, 21930, 18221, 21038, 15470, 20050, 19154, 10236, 9758]"
20050,"[14400, 20065, 9089, 12675, 22120, 11946, 21038, 10965, 6142, 15994, 21213, 7966]"
21038,"[11946, 11532, 20050, 15994, 21213]"
15709,"[1984, 22279, 3914, 15994, 6300, 17210]"
15994,"[12675, 15492, 21213, 3402, 4766, 7244, 21038, 20050, 2995, 11832, 15709, 7966]"
15492,"[14048, 10918, 7943, 12617, 15308, 17808, 6578, 4318, 15994, 22683, 10236, 21213, 4766, 22943]"
10918,"[15329, 14535, 15492, 7943]"
7943,"[4560, 15492, 717, 10918]"
5517,"[12800, 15874, 7688, 11785, 9, 16395, 18445, 17, 8729, 8220, 13342, 20003, 10787, 10789, 552, 9258, 5676, 44, 5174, 4667, 14910, 23107, 10823, 15433, 23122, 16470, 9814, 16473, 19965, 6756, 9830, 8296, 4201, 9835, 8310, 5240, 23674, 9342, 1663, 11392, 7820, 9365, 19098, 13471, 16034, 17571, 9897, 2731, 12974, 8367, 16047, 18094, 9390, 20663, 15032, 4284, 16574, 4799, 12482, 23237, 5830, 19150, 11987, 11475, 15061, 17114, 8413, 17632, 8417, 14568, 5865, 14057, 238, 11502, 1777, 14066, 11516, 770, 20233, 7948, 5902, 3854, 7450, 13595, 14619, 14107, 12062, 17184, 801, 2852, 8996, 818, 19266, 1350, 8523, 7500, 17229, 1869, 1873, 15699, 8021, 1375, 14178, 10092, 10605, 14702, 3438, 16238, 15222, 2432, 5513, 17298, 16274, 3480, 9637, 2982, 2469, 6578, 11196, 15816, 12233, 4042, 5067, 12749, 14291, 13270, 9689, 11738, 17375, 15329, 7140, 10214, 14824, 14825, 13295, 16374, 19450, 18941, 12799]"
10965,"[15329, 19555, 20050, 14297, 4766]"
20065,"[2049, 19461, 19975, 16400, 18455, 13343, 2087, 10803, 15928, 18001, 20050, 16982, 4700, 18032, 14455, 4217, 5255, 15497, 14998, 19609, 11421, 18593, 17571, 5802, 21677, 7872, 16064, 14018, 8385, 19653, 19144, 7369, 18130, 7378, 16631, 18184, 12560, 20242, 6419, 12058, 22303, 18216, 7469, 13113, 7994, 18746, 14145, 8516, 3908, 9553, 1873, 1366, 5978, 10588, 3935, 21876, 14200, 20859, 16776, 12168, 21909, 21415, 18346, 17836, 10668, 5549, 1455, 6575, 6578, 20414, 20926, 11711, 7115, 7120, 3543, 14297, 17376, 17378, 8166, 3559, 19948, 4076, 11245, 21487]"
7966,"[11008, 12675, 15748, 780, 17659, 15887, 13843, 7967, 20006, 5926, 10921, 6190, 11318, 3897, 19010, 706, 11590, 7624, 12875, 20050, 15570, 7769, 14299, 10715, 7261, 1375, 2151, 12391, 17641, 618, 13683, 14200, 15994, 14459, 6142]"
12675,"[19456, 11648, 17122, 18756, 8774, 10604, 2479, 20050, 2324, 12633, 15994, 7966]"
21213,"[9089, 15492, 10501, 5255, 21038, 20050, 11765, 15994, 12154]"
11765,"[11722, 10988, 21213]"
5989,"[13840, 8354, 2479]"
2479,"[12675, 5989, 19815, 5115, 10921, 10604, 6457, 17979, 476, 6782]"
6142,"[11008, 10884, 13981, 7966, 10799, 16051, 6585, 16328, 13513, 6910, 20050, 13650, 10329, 16730, 14299, 15838, 14964, 6653, 21630]"
11532,"[10891, 21038, 10131, 7892, 8787, 18328, 2685]"
9089,"[20050, 21213]"
2995,"[11530, 14352, 22162, 9235, 12820, 4885, 289, 1058, 19746, 21284, 10531, 5542, 13223, 5554, 4409, 6971, 571, 19450, 11716, 3529, 9809, 4177, 18772, 12373, 2906, 1498, 8417, 18532, 16488, 873, 18158, 12526, 9969, 15994, 19580, 2685]"
12154,"[10884, 10501, 19845, 16525, 11661, 16529, 6293, 20374, 6808, 8601, 14746, 1663, 11455, 16838, 16207, 18000, 12633, 17881, 21213, 10461, 17122, 12391, 10604, 20592, 14836, 17397, 17535]"
10501,"[962, 12154, 21213]"
14535,"[22028, 16400, 5522, 18331, 925, 21412, 10918, 20648, 18346, 21182, 20929, 17861, 967, 2251, 18380, 22993, 3417, 21211, 606, 1375, 20064, 15329, 12645, 13303, 22013, 22014]"
7244,"[12544, 14080, 8839, 6190, 15994]"
5255,"[5124, 136, 5385, 12426, 11530, 12943, 9621, 18332, 19357, 13981, 18980, 8749, 6595, 20301, 463, 10576, 8787, 12372, 2906, 21213, 19552, 20065, 19555, 7267]"
4318,"[7425, 15492, 23175, 9736, 8330, 17808, 9233, 17171, 6164, 23446, 3991, 8735, 12324, 18221, 10546, 1717, 7991, 3897, 21439, 7488, 18627, 13766, 11463, 15308, 10582, 7385, 19039, 8821]"
12324,"[11234, 11363, 11212, 18221, 17230, 17808, 11377, 20532, 4318]"
3402,"[9219, 2568, 15880, 1045, 16413, 2081, 17960, 8749, 20532, 13879, 17976, 9275, 20034, 8270, 18000, 22098, 3165, 16997, 15982, 8821, 18553, 15994, 2685, 1663, 6275, 14472, 12427, 7312, 14994, 6300, 16029, 13981, 23200, 12456, 21161, 2731, 200, 13513, 18130, 17622, 4824, 7385, 10981, 18149, 22764, 8943, 13043, 12544, 11522, 15622, 7967, 10531, 4404, 2872, 3897, 12091, 1852, 9536, 14662, 9558, 3418, 9059, 21876, 1914, 2952, 18324, 8624, 13243, 7615, 1984, 11716, 16837, 16838, 11723, 3022, 17874, 15325, 2019, 19944, 21484, 4082, 9206, 15351, 20476]"
4766,"[5568, 19555, 15492, 6190, 10965, 15994]"
22120,"[9024, 16834, 3236, 21607, 6775, 400, 5489, 20050, 7198, 15256, 12986, 5278]"
22943,"[22683, 15492, 10798, 7047]"
7047,"[22943, 23146, 3246, 7892, 11455]"
14400,"[15008, 20050]"
11008,"[2081, 18756, 20006, 5926, 17834, 9997, 8270, 7966, 10991, 6190, 6142, 13981, 9278]"
11832,"[1153, 9226, 9995, 9237, 10780, 4897, 19617, 12585, 10153, 4013, 13363, 16053, 11837, 12111, 20694, 10851, 14179, 15342, 8692, 15994]"
12784,"[6121, 20476]"
20476,"[9441, 20706, 14979, 6121, 5609, 3402, 12784, 11825, 4082, 20754, 18328, 20184, 6713, 7615]"
6121,"[20706, 13443, 18149, 8615, 18280, 5609, 19815, 11914, 3084, 10799, 12784, 20754, 12147, 20184, 20476, 2685]"
5609,"[20706, 6121, 20184, 20476, 7615]"
20706,"[9441, 14979, 9219, 6121, 5609, 9355, 11825, 20754, 4082, 14420, 20184, 6713, 20476, 7615]"
7615,"[20706, 14979, 5609, 7818, 9355, 3402, 20754, 6164, 11188, 18328, 20184, 6713, 20476]"
20754,"[20706, 14979, 6121, 20184, 20476, 7615]"
20184,"[20706, 6121, 5609, 9355, 20754, 20476, 7615]"
6713,"[20706, 5607, 14567, 9355, 11825, 6578, 20691, 18230, 9720, 19514, 20476, 2906, 7615]"
9355,"[20706, 19514, 16488, 12526, 13202, 14643, 15410, 12373, 14964, 8821, 20184, 6713, 2906, 7615]"
4082,"[12672, 20706, 9475, 16837, 14567, 7624, 3402, 16106, 9997, 18286, 6578, 6293, 9206, 14585, 6683, 20476, 9278, 17535]"
6164,"[4736, 12802, 14338, 15110, 2311, 7818, 22027, 3084, 3343, 277, 10005, 3224, 537, 7578, 4122, 9376, 9122, 10915, 11684, 10531, 17191, 17960, 1580, 15022, 17329, 17073, 11188, 18359, 11576, 12088, 3386, 19643, 3900, 10429, 22330, 7615, 14399, 20930, 20675, 6596, 5830, 8774, 10054, 12998, 4554, 1354, 2127, 18639, 10833, 21073, 15061, 20439, 12504, 14297, 16985, 22237, 4318, 18911, 15329, 18149, 2021, 12645, 21484, 1008, 22002, 23799, 5499, 20988]"
18911,"[12007, 8584, 7818, 17331, 6164, 18359, 5658]"
7818,"[21886, 17829, 18039, 1736, 18911, 4108, 6476, 16783, 1263, 1683, 6164, 18359, 795, 16727, 7615]"
11188,"[5568, 2081, 21345, 23427, 13350, 15880, 17834, 5010, 6164, 13878, 3350, 18328, 7865, 13821, 7615]"
18328,"[10536, 21034, 20075, 11532, 2251, 11188, 20597, 23194, 14425, 6394, 20476, 7615]"
14979,"[7615, 20754, 20476, 20706]"
11825,"[6713, 20706, 20476, 12878]"
20075,"[15329, 13443, 19459, 18149, 20325, 19431, 18280, 20525, 15022, 12532, 19263, 3350, 20599, 18328, 8954, 12504]"
9219,"[2081, 20706, 4676, 15526, 8774, 2663, 3402, 3531, 10251, 20462, 18000, 4433, 17, 6742, 14296, 16281, 7965, 16990]"
9441,"[20706, 6596, 17126, 9768, 13180, 3475, 14420, 4921, 4889, 4122, 20476]"
1630,"[20611, 3463, 17785, 2446, 9752, 8089, 8480, 2853, 14382, 947, 53, 699, 1084, 3138, 710, 3401, 1481, 1356, 2402, 3301, 4965, 7665, 5241]"
53,"[0, 19461, 2565, 2566, 8, 526, 1043, 15893, 7704, 12316, 542, 4127, 1056, 2596, 4647, 2600, 17449, 49, 8754, 6195, 5177, 2622, 1087, 2631, 20044, 7759, 86, 19032, 18013, 1630, 615, 617, 20084, 1656, 21119, 5247, 129, 2177, 131, 7813, 5766, 10885, 9867, 658, 1683, 22677, 3223, 153, 15516, 2204, 20644, 3236, 21681, 1203, 2228, 4789, 9911, 2233, 1214, 6851, 200, 13516, 3789, 20685, 7374, 15567, 1234, 723, 18130, 217, 20191, 21728, 16615, 8437, 2294, 2300, 255, 22786, 1284, 19205, 774, 16140, 781, 5905, 788, 792, 17688, 2329, 795, 801, 802, 289, 1322, 2347, 820, 5429, 2872, 17724, 20287, 10054, 1350, 840, 2377, 1354, 326, 8013, 2386, 2393, 1885, 13157, 872, 367, 2931, 1395, 883, 15732, 18809, 1403, 2429, 2432, 21382, 403, 405, 18844, 3486, 1953, 2982, 9130, 3498, 2989, 17840, 15793, 1461, 2489, 15290, 17853, 20927, 1983, 967, 1482, 18907, 2524, 12256, 2021, 1004, 500, 2038, 3578]"
927,"[1155, 10887, 1929, 5001, 17022, 11, 781, 7053, 1935, 1552, 20116, 21141, 18967, 2712, 17434, 795, 18335, 2210, 5502, 3110, 2087, 20263, 426, 18605, 176, 4659, 16313, 12090, 1342, 20542, 19396, 15686, 715, 19918, 2261, 12631, 1881, 20061, 4831, 12256, 10209, 17377, 1635, 20194, 2789, 11239, 1640, 1385, 8042, 17131, 1005, 878, 1776, 19443, 1396, 15732, 763, 11646]"
11646,"[16384, 770, 9095, 7, 22156, 639, 2450, 927, 2721, 15011, 936, 426, 17715, 19125, 6968, 3896, 1593, 2047, 457, 16460, 3021, 980, 1880, 1368, 21351, 20201, 1004, 2296, 5885, 19071]"
24059,"[23250, 1580]"
9553,"[2432, 1153, 7424, 9348, 21765, 18950, 15623, 7174, 5902, 7567, 19599, 21009, 2834, 4367, 22932, 24084, 7575, 16919, 6172, 4253, 1567, 8743, 18348, 15917, 8492, 15285, 20917, 23733, 14517, 9530, 7611, 12092, 11453, 15421, 19006, 15674, 23235, 20548, 9157, 9798, 10822, 19528, 10955, 20427, 12747, 11726, 22993, 18130, 8917, 10710, 1110, 3032, 7769, 5978, 1375, 21344, 20065, 6114, 10595, 15460, 10722, 3559, 8296, 5740, 17900, 4076, 14702, 9464, 11130, 6782, 8447]"
8447,"[9553, 21718]"
5882,"[21346, 5443, 5029, 4869, 18567, 2094]"
4869,"[14662, 7, 1062, 6379, 16175, 307, 5882]"
15460,"[2561, 10244, 24069, 1543, 16391, 11785, 3595, 9231, 11285, 12822, 11800, 4126, 9247, 22561, 7714, 19492, 1580, 20022, 17462, 7743, 16448, 5697, 15428, 8776, 20046, 7246, 6738, 16473, 5722, 21595, 3678, 96, 8297, 18032, 6768, 18034, 7793, 3194, 18043, 7293, 1151, 10368, 1153, 18051, 6788, 9353, 23180, 6800, 9360, 4243, 8856, 17049, 7324, 10910, 23199, 21153, 8354, 13478, 16039, 14502, 21675, 13996, 1713, 4785, 1717, 8895, 707, 11973, 709, 20166, 3797, 735, 13536, 8928, 6381, 5357, 12533, 8439, 3322, 8191, 3331, 15621, 3334, 8454, 19207, 2310, 2824, 1805, 2319, 13585, 8980, 17173, 794, 8987, 795, 5406, 2334, 801, 7460, 5926, 21294, 12079, 15662, 3379, 6971, 21824, 1346, 19266, 1350, 8518, 12617, 2890, 21323, 4428, 22348, 16718, 19278, 9553, 21844, 1365, 17748, 8021, 8024, 14172, 1886, 351, 4960, 1375, 6494, 3423, 18274, 1896, 8562, 9587, 1909, 3959, 6522, 2429, 2432, 4485, 6022, 7564, 4494, 7567, 17807, 9621, 14232, 18842, 15260, 6557, 3486, 19362, 14759, 7594, 428, 13748, 951, 6073, 19386, 20926, 6590, 14783, 13762, 5060, 22982, 21448, 17864, 8140, 9165, 11735, 3032, 9175, 17882, 21979, 3031, 15329, 2019, 7140, 22505, 6128, 2034, 8697, 15355, 23037, 4607]"
7567,"[2432, 5378, 15874, 13444, 6658, 16264, 398, 16400, 9748, 14997, 795, 541, 2207, 19872, 22051, 9891, 8871, 5032, 11176, 15146, 4396, 9657, 4409, 1084, 8637, 20034, 3014, 9293, 9553, 339, 16473, 5212, 2016, 1889, 6756, 15460, 9060, 1127, 1773, 7919, 6640, 2551, 7930]"
17665,"[20512, 19314, 21718]"
20512,"[17665, 2177, 17284, 21637, 15365, 4494, 14, 20118, 3737, 3354, 17051, 1820, 3231, 9761, 19108, 20773, 426, 300, 4276, 16696, 23616, 20418, 20163, 11460, 15055, 2383, 3025, 21589, 8406, 982, 729, 22361, 5091, 8931, 16358, 13801, 748, 17273, 3577, 12542]"
21718,"[17665, 1858, 6374, 23878, 16829, 8447]"
9293,[7567]
19314,"[19297, 17665, 19363, 23430, 2763, 4076, 8525, 11315, 15829, 6494, 17823]"
8026,"[770, 6039, 6683, 18467, 16551, 1962, 13996, 8109, 6578, 13874, 14262, 18746, 2492, 1084, 1728, 4544, 1347, 1863, 982, 7766, 1114, 4700, 21728, 1122, 1635, 2278, 5478, 1639, 9320, 236, 3052, 22256, 9458, 1276]"
1962,"[3224, 8026, 2278]"
2278,"[2432, 17026, 13187, 3850, 9739, 8477, 1962, 13996, 23087, 2103, 17976, 17981, 7869, 6464, 14662, 6348, 9037, 4561, 15826, 15956, 20183, 11096, 8026, 351, 11615, 6769, 15355, 2429]"
20200,"[3458, 20105, 394, 3981, 22544, 13721, 3485, 7332, 20911, 3247, 1850, 7867, 7616, 579, 16198, 18386, 982, 18007, 475, 7406, 15478, 5247]"
3458,"[20200, 8998, 8566, 16120]"
8280,"[7424, 2892, 655, 11921, 21074, 13210, 1151]"
655,"[0, 2561, 2564, 9231, 13840, 4114, 7193, 15912, 1579, 7724, 563, 7732, 5684, 65, 20034, 13890, 6725, 588, 1100, 80, 8280, 1114, 96, 6240, 7782, 7275, 619, 10349, 8815, 4209, 18039, 633, 637, 1151, 16511, 643, 1668, 645, 5251, 138, 13966, 17041, 16532, 1176, 668, 8350, 1185, 9890, 1192, 10921, 19115, 1728, 12486, 200, 714, 7886, 3283, 13013, 20693, 6876, 733, 15583, 4326, 12015, 11506, 5364, 1783, 2812, 7424, 3850, 3340, 2319, 6937, 2331, 3867, 795, 5406, 5921, 19233, 3363, 1829, 301, 2865, 1337, 5440, 320, 11076, 2373, 1350, 15178, 1356, 22348, 1870, 1361, 1364, 1365, 3933, 4960, 6503, 1383, 21867, 1900, 7539, 21876, 11125, 21878, 372, 1918, 15244, 15245, 4493, 15248, 17309, 3486, 4006, 6582, 9659, 7100, 2499, 3016, 21448, 4045, 2515, 3542, 7639, 2521, 7140, 11243, 13292, 3056, 5626]"
7230,"[17872, 6964, 16813, 6054]"
17872,"[21120, 257, 1153, 9602, 771, 1667, 9603, 2059, 780, 23693, 14352, 147, 14487, 10903, 2457, 3226, 17051, 1052, 801, 39, 4524, 2607, 11185, 17331, 15926, 5815, 822, 4409, 5306, 10683, 4028, 7230, 4162, 15174, 14662, 7369, 204, 17869, 1873, 214, 4439, 2520, 16733, 1375, 1892, 21863, 4713, 12906, 14315, 10605, 879, 20723, 2420, 1019, 4479]"
1352,"[2432, 1153, 5892, 5894, 1926, 6792, 4494, 21009, 16537, 27, 2332, 3359, 1184, 6049, 6177, 6432, 932, 3236, 15908, 2474, 5036, 1580, 6831, 945, 17074, 1970, 3890, 19125, 11317, 6578, 8506, 8762, 15674, 13884, 2750, 444, 4540, 18369, 17730, 1475, 1350, 9927, 13255, 7369, 4042, 17227, 8142, 13263, 1360, 3025, 1498, 2398, 1375, 7262, 1633, 5602, 226, 5860, 12645, 11621, 486, 9834, 18027, 10605, 21486, 5619, 10100, 2430]"
15674,"[23043, 2565, 17928, 9, 1548, 23054, 1552, 17, 4114, 4116, 1559, 1051, 1565, 22560, 35, 1581, 2094, 18481, 2097, 20535, 579, 20548, 10822, 2119, 2631, 4682, 598, 3158, 12890, 104, 18026, 2667, 2156, 113, 2675, 22132, 15485, 1151, 10372, 19594, 140, 16017, 19602, 7317, 1185, 3236, 3241, 10921, 19631, 22194, 6836, 19125, 706, 200, 202, 715, 2256, 4828, 19165, 222, 13023, 1762, 1256, 4841, 238, 5871, 22768, 15604, 7424, 16643, 22791, 2319, 274, 1811, 277, 13591, 13080, 1311, 4899, 20774, 18729, 1322, 17208, 1851, 2365, 20797, 2370, 10054, 1352, 9553, 854, 18775, 1375, 7009, 1889, 12645, 359, 871, 11629, 5998, 15729, 15732, 2934, 23418, 13181, 1919, 6018, 1923, 3975, 5001, 1425, 5529, 928, 2474, 9130, 13226, 1965, 1462, 4538, 17853, 446, 20927, 1989, 1482, 1488, 22993, 3543, 7134, 12256, 2021, 5618]"
6964,"[1923, 9095, 780, 13839, 21013, 416, 6693, 23212, 2990, 7473, 18613, 1846, 7230, 12481, 12613, 1869, 729, 17525, 3319]"
1923,"[20486, 13318, 12811, 17421, 18965, 7196, 6699, 16943, 5171, 1588, 12340, 1593, 20032, 67, 20045, 10320, 2129, 20052, 11353, 606, 1633, 8290, 3696, 21104, 1139, 15987, 15992, 1146, 639, 19604, 14487, 16537, 6299, 6312, 4782, 1710, 15556, 14021, 7369, 3277, 11982, 22733, 14032, 17105, 23773, 17120, 5860, 17637, 7401, 3818, 23275, 1262, 6391, 1785, 12029, 1789, 15615, 7424, 2815, 770, 3843, 21259, 18187, 3352, 795, 1311, 1832, 19754, 18730, 8495, 1329, 6964, 1337, 15674, 20797, 12605, 7487, 18757, 1354, 1869, 6990, 17231, 10073, 1884, 16733, 3425, 1889, 356, 5481, 10605, 21361, 10100, 21366, 16247, 15231, 6529, 2950, 9107, 7061, 3991, 408, 9113, 19868, 4000, 6049, 932, 4526, 945, 5555, 23477, 18358, 951, 18359, 1975, 5562, 2494, 6082, 18885, 1481, 4042, 8142, 5590, 3543, 9691, 4572, 14813, 5086, 12260, 16357, 4070, 2026, 1004, 21487, 12281]"
1754,"[3905, 2328, 19841, 2245, 16714, 5486, 334, 2446, 2099, 4756, 21013, 214, 1112, 4155, 23038, 1375]"
5486,"[2432, 12378, 362, 22800, 18512, 7506, 1754, 9210, 1179]"
3573,"[2432, 7941, 3981, 3855, 4496, 4367, 407, 5527, 5793, 6958, 3375, 9777, 9009, 20657, 2614, 19767, 3389, 1100, 21842, 14935, 8793, 1498, 22746, 12125, 8671, 6243, 5863, 1011, 1019]"
2614,"[801, 2085, 1992, 203, 7115, 1173, 3573, 12982, 9178]"
2324,"[19456, 4097, 14851, 2570, 13837, 6683, 8219, 17435, 4128, 35, 6185, 2603, 8749, 1583, 21041, 18997, 1090, 5700, 8774, 587, 3151, 19536, 23639, 22104, 8290, 6769, 18034, 14452, 17525, 22133, 7799, 1144, 11385, 2682, 6774, 2685, 126, 16004, 22150, 12425, 9867, 4239, 20118, 2715, 6814, 1695, 4254, 7842, 4261, 11941, 1707, 6829, 4275, 5304, 4793, 1724, 706, 20675, 3780, 5829, 198, 9927, 7886, 2264, 10973, 1249, 13541, 8944, 1265, 15098, 1787, 16635, 770, 6916, 23302, 3335, 2316, 9997, 16143, 7440, 1807, 10005, 17685, 280, 10009, 17191, 2343, 16170, 16172, 7984, 2352, 3380, 18742, 12600, 6457, 4921, 2362, 1338, 3902, 14662, 11079, 23878, 2895, 22352, 11088, 1359, 3418, 1370, 3426, 3429, 3432, 11115, 9072, 3952, 17785, 21883, 1403, 2429, 893, 12675, 19336, 20873, 13197, 12690, 17303, 17819, 2466, 9123, 23459, 941, 4013, 18861, 10166, 20411, 16829, 19390, 10686, 20418, 1480, 5064, 4554, 6608, 16338, 17874, 468, 3538, 2519, 8156, 15837, 12254, 1503, 15329, 3553, 5092, 13799, 6124, 7165, 18943]"
19390,"[2432, 15371, 3980, 2319, 10643, 2324, 8101, 2599, 13996, 23343, 1714, 1331, 4795, 3908, 1863, 4555, 7887, 1364, 2644, 4312, 16473, 3422, 16222, 734, 2534, 13299, 3957, 630, 17526, 1784, 22140]"
2685,"[6529, 2568, 2057, 11530, 10891, 2316, 22541, 11532, 20625, 12305, 11665, 2324, 17688, 11801, 1562, 18330, 8477, 6560, 18080, 2081, 23968, 4392, 8875, 2731, 19247, 2995, 1716, 9779, 1337, 3897, 1340, 11837, 15292, 7875, 5700, 12741, 18756, 14150, 3529, 3402, 8270, 3918, 11983, 8787, 7892, 2906, 12763, 6110, 10851, 15972, 358, 12391, 6121, 12522, 4076, 1900, 12526, 16635, 2799, 17774, 2034, 3315, 9206, 1914, 15355]"
6560,"[801, 1794, 7067, 4328, 1580, 17741, 3502, 15197, 16561, 20081, 947, 3538, 5752, 15641, 8475, 2685, 11006]"
20992,"[2432, 8838, 1927, 6666, 3726, 913, 154, 158, 5413, 10921, 17195, 16943, 10032, 20149, 3395, 2899, 20056, 8799, 8931, 11879, 1643, 14448, 12913, 4080, 17397, 6010, 12286]"
6666,"[20992, 10921, 21836, 23310, 2064, 2162, 18203, 2747, 17855]"
2512,"[22020, 18437, 18952, 17417, 10, 17420, 18447, 14354, 6163, 13847, 18967, 4122, 3100, 11298, 16931, 1580, 6190, 3635, 4659, 21563, 15933, 5694, 5695, 13888, 11840, 11839, 14403, 19450, 1606, 2635, 13903, 8272, 13907, 19542, 3673, 23130, 6236, 12380, 1632, 3170, 1127, 1128, 10347, 12909, 13422, 9838, 13424, 1139, 12916, 9333, 118, 13943, 12235, 7803, 20605, 13440, 9347, 23172, 13443, 13960, 3210, 6283, 14476, 14994, 22675, 22164, 20635, 13478, 10921, 21674, 15021, 14001, 3761, 13492, 692, 7862, 5814, 15543, 10427, 8891, 14526, 15560, 10441, 10954, 715, 17100, 23242, 14034, 3794, 7893, 1750, 22743, 20699, 11484, 11999, 17632, 10977, 5345, 9443, 13536, 19686, 3821, 19696, 5875, 2292, 15605, 16631, 20727, 249, 10490, 251, 4349, 13061, 13573, 2319, 13584, 19734, 1818, 11550, 5922, 20771, 23333, 16172, 23341, 21817, 12089, 2364, 6462, 6974, 830, 17218, 17219, 835, 1350, 14662, 1865, 1354, 3915, 19789, 9551, 14164, 17748, 15191, 19288, 13662, 1375, 19914, 20325, 19915, 4965, 11624, 19916, 1900, 14701, 365, 14703, 14704, 12145, 16755, 14719, 2432, 5507, 21895, 1416, 3988, 5527, 15767, 17305, 3482, 5020, 10654, 21922, 23459, 14244, 9636, 19364, 18344, 9641, 8106, 21931, 15275, 17323, 14254, 6575, 426, 6578, 13747, 12217, 442, 4539, 1469, 12734, 17853, 16323, 20420, 17861, 13252, 453, 19912, 10186, 17355, 7628, 12749, 19405, 18894, 19920, 19921, 21457, 6605, 8657, 8149, 18382, 22993, 19928, 12761, 17884, 3552, 20963, 5607, 2024, 9707, 19948, 19438, 2548, 12281, 8698, 12284, 17917, 11775]"
16724,"[13312, 3844, 11025, 4758, 8988, 18080, 15012, 22567, 10409, 10921, 18997, 15039, 2890, 14932, 16725, 16726, 2906, 8804, 18532, 14188, 12526, 3959]"
