geo_id,total_visit_time,day_feature,hour_feature
4421,17,weekday,5
4422,10,weekday,5
4423,8,weekend,1
4424,12,weekday,3
4425,18,weekday,5
4426,70,weekday,5
4427,5,weekday,3
4428,28,weekday,0
4429,41,weekday,0
4430,5,weekday,3
4431,6,weekend,1
4432,16,weekend,3
4433,5,weekday,3
4434,200,weekday,5
4435,132,weekday,3
4436,103,weekday,4
4437,127,weekday,3
4438,291,weekday,4
4439,36,weekday,5
4440,153,weekday,4
4441,11,weekend,3
4442,6,weekend,4
4443,16,weekday,4
4444,25,weekday,3
4445,22,weekday,5
4446,12,weekend,1
4447,35,weekday,3
4448,33,weekday,3
4449,10,weekday,3
4450,16,weekend,3
4451,5,weekday,4
4452,6,weekday,3
4453,7,weekday,4
4454,6,weekend,3
4455,8,weekday,0
4456,8,weekday,5
4457,55,weekday,3
4458,22,weekday,5
4459,222,weekday,0
4460,43,weekday,3
4461,23,weekday,3
4462,11,weekend,5
4463,11,weekday,4
4464,5,weekend,5
4465,9,weekday,5
4466,20,weekday,4
4467,9,weekday,5
4468,23,weekday,5
4469,12,weekday,5
4470,11,weekday,5
4471,28,weekday,5
4472,15,weekday,5
4473,63,weekday,3
4474,12,weekday,5
4475,258,weekday,0
4476,5,weekend,5
4477,23,weekday,5
4478,6,weekday,4
4479,12,weekend,5
4480,22,weekday,0
4481,99,weekday,5
4482,6,weekend,5
4483,292,weekday,5
4484,5,weekend,4
4485,5,weekend,0
4486,18,weekday,3
4487,10,weekend,1
4488,85,weekday,5
4489,14,weekday,5
4490,20,weekend,5
4491,7,weekday,3
4492,15,weekday,3
4493,28,weekend,6
4494,14,weekend,4
4495,192,weekday,5
4496,24,weekend,5
4497,14,weekend,4
4498,13,weekday,6
4499,5,weekday,1
4500,10,weekend,4
4501,6,weekend,5
4502,9,weekday,2
4503,56,weekday,3
4504,8,weekday,3
4505,9,weekday,3
4506,86,weekday,5
4507,12,weekday,3
4508,79,weekday,5
4509,13,weekday,0
4510,62,weekday,5
4511,188,weekday,5
4512,40,weekday,5
4513,13,weekday,6
4514,10,weekday,5
4515,18,weekday,5
4516,118,weekday,4
4517,15,weekday,1
4518,55,weekday,2
4519,88,weekday,0
4520,51,weekday,3
4521,567,weekday,3
4522,15,weekday,3
4523,9,weekday,2
4524,27,weekend,5
4525,11,weekend,5
4526,26,weekday,3
4527,23,weekday,5
4528,80,weekday,3
4529,8,weekday,4
4530,21,weekday,3
4531,9,weekday,4
4532,80,weekday,3
4533,25,weekday,5
4534,8,weekday,5
4535,158,weekday,5
4536,42,weekday,1
4537,8,weekday,3
4538,11,weekday,0
4539,19,weekend,5
4540,3,weekday,2
4541,84,weekday,3
4542,34,weekday,3
4543,5,weekend,3
4544,18,weekday,5
4545,9,weekend,5
4546,49,weekday,5
4547,8,weekday,5
4548,57,weekday,5
4549,5,weekday,4
4550,47,weekday,5
4551,11,weekday,5
4552,21,weekend,5
4553,29,weekend,5
4554,14,weekday,0
4555,157,weekday,0
4556,10,weekday,1
4557,12,weekday,3
4558,18,weekday,3
4559,29,weekday,5
4560,20,weekday,5
4561,23,weekday,5
4562,5,weekday,4
4563,6,weekday,5
4564,10,weekday,3
4565,5,weekday,3
4566,100,weekday,0
4567,15,weekday,0
4568,9,weekday,4
4569,9,weekday,3
4570,9,weekday,3
4571,5,weekday,2
4572,104,weekday,1
4573,48,weekday,5
4574,189,weekday,3
4575,61,weekday,3
4576,8,weekday,5
4577,7,weekday,4
4578,149,weekday,3
4579,34,weekday,4
4580,3,weekday,3
4581,52,weekend,3
4582,12,weekday,5
4583,27,weekend,4
4584,10,weekend,3
4585,8,weekday,4
4586,4,weekend,0
4587,11,weekday,4
4588,4,weekend,4
4589,10,weekday,4
4590,6,weekend,5
4591,27,weekday,3
4592,8,weekday,5
4593,6,weekday,3
4594,28,weekday,5
4595,22,weekday,5
4596,6,weekday,5
4597,19,weekend,5
4598,15,weekday,4
4599,45,weekday,5
4600,21,weekday,3
4601,16,weekday,3
4602,106,weekday,0
4603,11,weekday,5
4604,10,weekday,2
4605,45,weekday,5
4606,24,weekday,5
4607,29,weekday,5
4608,12,weekday,3
4609,7,weekday,4
4610,62,weekday,5
4611,8,weekday,3
4612,10,weekday,3
4613,38,weekday,5
4614,33,weekday,5
4615,5,weekday,3
4616,10,weekday,3
4617,8,weekday,5
4618,9,weekday,5
4619,7,weekday,0
4620,8,weekend,3
4621,25,weekday,3
4622,9,weekday,4
4623,147,weekday,3
4624,17,weekday,1
4625,4,weekday,3
4626,196,weekday,3
4627,18,weekday,4
4628,30,weekday,3
4629,5,weekday,2
4630,15,weekday,3
4631,37,weekday,3
4632,51,weekday,3
4633,19,weekday,5
4634,5,weekend,5
4635,6,weekend,5
4636,33,weekday,5
4637,18,weekday,3
4638,55,weekday,5
4639,28,weekday,5
4640,30,weekday,3
4641,23,weekday,5
4642,46,weekday,3
4643,36,weekday,5
4644,38,weekday,5
4645,13,weekday,5
4646,63,weekday,5
4647,13,weekday,5
4648,16,weekday,5
4649,20,weekend,5
4650,41,weekday,5
4651,16,weekday,5
4652,8,weekday,0
4653,7,weekday,1
4654,1,weekday,5
4655,6,weekday,4
4656,4,weekend,5
4657,11,weekday,5
4658,12,weekday,3
4659,17,weekday,3
4660,14,weekday,5
4661,7,weekday,3
4662,8,weekend,5
4663,5,weekend,3
4664,26,weekday,5
4665,18,weekday,5
4666,43,weekday,3
4667,58,weekday,5
4668,5,weekend,2
4669,10,weekday,3
4670,7,weekday,0
4671,57,weekday,5
4672,36,weekday,5
4673,19,weekend,2
4674,49,weekday,0
4675,20,weekday,3
4676,11,weekend,3
4677,30,weekday,5
4678,13,weekday,5
4679,7,weekday,0
4680,20,weekday,5
4681,7,weekday,5
4682,78,weekday,0
4683,26,weekday,5
4684,5,weekend,2
4685,8,weekend,2
4686,104,weekday,5
4687,9,weekend,2
4688,14,weekend,3
4689,7,weekday,5
4690,11,weekday,3
4691,27,weekend,5
4692,6,weekday,4
4693,8,weekday,3
4694,11,weekday,3
4695,7,weekday,4
4696,97,weekday,6
4697,29,weekday,5
4698,6,weekend,4
4699,7,weekday,3
4700,9,weekend,5
4701,8,weekend,3
4702,48,weekday,5
4703,9,weekend,5
4704,41,weekday,5
4705,14,weekday,0
4706,9,weekday,5
4707,21,weekend,3
4708,8,weekend,3
4709,89,weekend,4
4710,8,weekday,3
4711,34,weekday,3
4712,31,weekday,5
4713,10,weekday,5
4714,12,weekend,3
4715,37,weekday,3
4716,12,weekend,5
4717,34,weekday,5
4718,26,weekend,5
4719,19,weekday,5
4720,1320,weekday,3
4721,29,weekday,5
4722,38,weekday,5
4723,43,weekday,5
4724,9,weekday,5
4725,53,weekday,5
4726,44,weekday,3
4727,67,weekday,4
4728,75,weekday,4
4729,48,weekday,4
4730,171,weekday,0
4731,5,weekday,5
4732,19,weekend,5
4733,4,weekday,5
4734,21,weekday,5
4735,6,weekend,5
4736,23,weekday,5
4737,16,weekday,2
4738,104,weekday,5
4739,5,weekday,4
4740,7,weekday,2
4741,24,weekend,1
4742,19,weekday,5
4743,5,weekend,4
4744,3,weekend,3
4745,19,weekend,5
4746,188,weekday,0
4747,23,weekday,3
4748,53,weekday,5
4749,5,weekend,3
4750,16,weekend,3
4751,5,weekend,3
4752,23,weekend,3
4753,116,weekday,3
4754,9,weekend,5
4755,29,weekday,3
4756,15,weekday,5
4757,31,weekday,5
4758,6,weekday,5
4759,63,weekday,4
4760,9,weekend,5
4761,645,weekday,0
4762,105,weekday,3
4763,28,weekend,5
4764,6,weekend,5
4765,57,weekday,5
4766,7,weekend,5
4767,4,weekday,5
4768,14,weekday,3
4769,20,weekday,5
4770,6,weekday,5
4771,26,weekday,5
4772,23,weekday,3
4773,8,weekday,5
4774,5,weekend,3
4775,13,weekday,3
4776,37,weekday,3
4777,7,weekday,2
4778,9,weekend,2
4779,36,weekday,3
4780,4,weekday,1
4781,124,weekday,3
4782,27,weekday,1
4783,7,weekday,4
4784,57,weekday,5
4785,7,weekday,0
4786,8,weekday,5
4787,12,weekday,5
4788,5,weekday,5
4789,5,weekday,3
4790,20,weekday,4
4791,2463,weekday,3
4792,19,weekday,3
4793,7,weekday,5
4794,8,weekday,2
4795,14,weekend,5
4796,110,weekday,3
4797,18,weekday,3
4798,337,weekday,3
4799,81,weekday,3
4800,45,weekday,1
4801,23,weekday,3
4802,47,weekday,3
4803,66,weekday,3
4804,68,weekday,5
4805,5,weekend,4
4806,37,weekday,5
4807,58,weekday,3
4808,5,weekend,3
4809,6,weekend,3
4810,10,weekday,4
4811,31,weekday,5
4812,62,weekday,5
4813,5,weekend,3
4814,13,weekday,3
4815,123,weekday,0
4816,10,weekday,5
4817,23,weekday,3
4818,7,weekday,4
4819,11,weekday,1
4820,7,weekday,3
4821,24,weekend,3
4822,20,weekday,2
4823,1156,weekday,3
4824,50,weekday,4
4825,84,weekday,5
4826,9,weekend,5
4827,7,weekday,5
4828,50,weekday,5
4829,42,weekday,4
4830,6,weekday,0
4831,6,weekday,4
4832,108,weekday,0
4833,110,weekday,3
4834,39,weekday,3
4835,21,weekday,5
4836,28,weekday,3
4837,11,weekday,5
4838,82,weekday,3
4839,56,weekday,5
4840,101,weekday,5
4841,33,weekday,4
4842,23,weekday,4
4843,35,weekday,5
4844,39,weekday,5
4845,226,weekday,5
4846,169,weekday,5
4847,19,weekday,4
4848,29,weekday,3
4849,26,weekday,0
4850,87,weekday,5
4851,36,weekday,3
4852,6,weekend,3
4853,5,weekday,0
4854,1,weekday,5
4855,15,weekday,3
4856,13,weekday,3
4857,8,weekday,2
4858,12,weekday,0
4859,83,weekday,4
4860,57,weekday,3
4861,115,weekday,5
4862,18,weekend,3
4863,7,weekday,4
4864,12,weekend,3
4865,19,weekday,4
4866,15,weekday,3
4867,5,weekday,4
4868,9,weekday,5
4869,28,weekday,4
4870,20,weekend,5
4871,38,weekday,5
4872,135,weekday,5
4873,7,weekday,5
4874,14,weekday,6
4875,12,weekend,5
4876,47,weekday,1
4877,87,weekend,3
4878,9,weekday,5
4879,3,weekday,0
4880,19,weekday,2
4881,9,weekday,0
4882,23,weekday,5
4883,8,weekday,3
4884,14,weekday,0
4885,19,weekday,5
4886,5,weekday,6
4887,8,weekday,3
4888,8,weekday,5
4889,8,weekday,1
4890,65,weekday,3
4891,5,weekday,3
4892,8,weekday,2
4893,47,weekday,0
4894,22,weekday,5
4895,11,weekday,4
4896,20,weekday,5
4897,13,weekday,5
4898,18,weekday,3
4899,7,weekday,3
4900,18,weekday,6
4901,38,weekday,3
4902,7,weekday,3
4903,15,weekday,5
4904,86,weekday,5
4905,7,weekday,1
4906,99,weekday,5
4907,11,weekend,3
4908,29,weekend,5
4909,32,weekday,3
4910,5,weekday,5
4911,12,weekday,3
4912,7,weekday,5
4913,30,weekday,5
4914,52,weekday,3
4915,8,weekday,5
4916,12,weekday,4
4917,5,weekend,3
4918,13,weekday,4
4919,23,weekday,3
4920,31,weekend,3
4921,20,weekday,5
4922,51,weekday,3
4923,21,weekday,5
4924,8,weekday,3
4925,11,weekday,5
4926,39,weekday,3
4927,33,weekday,3
4928,4,weekend,3
4929,109,weekday,5
4930,49,weekday,3
4931,49,weekend,5
4932,11,weekday,2
4933,10,weekday,3
4934,10,weekday,5
4935,9,weekend,2
4936,34,weekday,5
4937,6,weekday,5
4938,16,weekday,5
4939,7,weekend,5
4940,23,weekday,3
4941,11,weekday,3
4942,5,weekday,3
4943,7,weekday,5
4944,12,weekday,5
4945,5,weekday,5
4946,22,weekend,6
4947,12,weekday,5
4948,12,weekday,5
4949,19,weekday,5
4950,6,weekday,5
4951,8,weekday,4
4952,16,weekday,5
4953,22,weekday,3
4954,28,weekday,0
4955,5,weekday,3
4956,5,weekday,3
4957,3,weekday,3
4958,12,weekend,3
4959,10,weekday,5
4960,5,weekday,5
4961,29,weekday,5
4962,6,weekend,2
4963,5,weekend,4
4964,2,weekday,5
4965,6,weekend,5
4966,5,weekday,5
4967,9,weekday,4
4968,32,weekend,2
4969,83,weekday,5
4970,15,weekday,0
4971,7,weekend,3
4972,60,weekday,5
4973,6,weekend,5
4974,11,weekday,5
4975,35,weekday,5
4976,126,weekday,5
4977,102,weekend,6
4978,10,weekend,2
4979,116,weekday,0
4980,17,weekday,5
4981,10,weekday,5
4982,20,weekend,4
4983,26,weekday,5
4984,7,weekday,5
4985,5,weekday,5
4986,6,weekend,3
4987,12,weekday,6
4988,6,weekday,3
4989,5,weekend,3
4990,5,weekday,4
4991,16,weekday,4
4992,8,weekday,0
4993,18,weekend,3
4994,47,weekday,3
4995,19,weekday,5
4996,12,weekday,3
4997,5,weekday,1
4998,7,weekday,4
4999,12,weekend,0
5000,152,weekday,0
5001,10,weekday,3
5002,6,weekday,5
5003,9,weekend,3
5004,5,weekday,2
5005,120,weekday,5
5006,5,weekend,5
5007,26,weekday,5
5008,89,weekday,3
5009,5,weekday,3
5010,10,weekend,5
5011,6,weekend,3
5012,7,weekday,0
5013,15,weekend,5
5014,15,weekday,5
5015,7,weekend,3
5016,11,weekday,5
5017,31,weekday,5
5018,10,weekend,5
5019,5,weekday,5
5020,1,weekday,4
5021,6,weekday,1
5022,8,weekend,4
5023,11,weekday,5
5024,5,weekday,5
5025,107,weekday,0
5026,196,weekday,5
5027,20,weekday,4
5028,410,weekday,3
5029,34,weekday,3
5030,9,weekday,6
5031,46,weekday,5
5032,6,weekend,5
5033,29,weekday,0
5034,10,weekday,0
5035,5,weekday,4
5036,10,weekday,5
5037,8,weekday,5
5038,5,weekday,3
5039,41,weekday,0
5040,8,weekday,3
5041,5,weekday,1
5042,15,weekday,0
5043,25,weekday,3
5044,14,weekday,3
5045,13,weekday,5
5046,21,weekday,5
5047,76,weekday,3
5048,7,weekday,0
5049,5,weekday,3
5050,20,weekday,0
5051,60,weekday,3
5052,7,weekday,3
5053,9,weekday,4
5054,3,weekday,5
5055,7,weekday,0
5056,9,weekend,3
5057,212,weekday,5
5058,6,weekday,4
5059,12,weekday,3
5060,345,weekday,6
5061,225,weekday,0
5062,143,weekday,5
5063,5,weekday,0
5064,1,weekend,3
5065,5,weekday,4
5066,18,weekday,5
5067,17,weekday,3
5068,10,weekday,3
5069,21,weekday,3
5070,2,weekend,6
5071,4,weekday,1
5072,151,weekday,3
5073,7,weekday,3
5074,77,weekday,3
5075,14,weekday,3
5076,21,weekday,5
5077,4,weekday,3
5078,5,weekend,5
5079,14,weekend,3
5080,8,weekend,5
5081,11,weekday,4
5082,15,weekday,5
5083,21,weekend,3
5084,22,weekday,5
5085,18,weekday,5
5086,11,weekday,5
5087,7,weekday,5
5088,8,weekend,5
5089,107,weekday,5
5090,6,weekday,3
5091,6,weekday,5
5092,10,weekday,5
5093,15,weekday,0
5094,21,weekend,6
5095,15,weekday,4
5096,8,weekend,5
5097,10,weekend,0
5098,16,weekday,5
5099,5,weekday,5
5100,5,weekday,4
5101,13,weekday,4
5102,7,weekday,1
5103,8,weekday,3
5104,64,weekday,5
5105,13,weekday,3
5106,12,weekday,5
5107,34,weekday,5
5108,5,weekday,3
5109,5,weekday,4
5110,13,weekday,5
5111,11,weekday,5
5112,21,weekday,5
5113,12,weekday,5
5114,6,weekday,5
5115,7,weekday,5
5116,16,weekday,3
5117,19,weekday,5
5118,7,weekday,5
5119,7,weekend,3
5120,4,weekend,3
5121,27,weekday,3
5122,7,weekday,5
5123,50,weekday,5
5124,33,weekday,5
5125,9,weekday,5
5126,8,weekday,3
5127,18,weekday,3
5128,6,weekday,5
5129,6,weekday,3
5130,7,weekday,3
5131,8,weekday,4
5132,17,weekday,3
5133,59,weekday,5
5134,14,weekend,6
5135,11,weekday,6
5136,31,weekday,0
5137,15,weekday,0
5138,70,weekday,3
5139,33,weekday,3
5140,5,weekday,0
5141,15,weekday,3
5142,19,weekday,3
5143,10,weekday,3
5144,7,weekday,3
5145,42,weekday,0
5146,7,weekday,2
5147,41,weekday,3
5148,23,weekday,5
5149,5,weekday,5
5150,112,weekday,5
5151,7,weekday,5
5152,16,weekday,3
5153,6,weekday,4
5154,9,weekday,5
5155,6,weekday,5
5156,16,weekday,5
5157,16,weekday,3
5158,58,weekend,5
5159,8,weekday,1
5160,4,weekday,4
5161,10,weekday,2
5162,14,weekday,0
5163,5,weekend,2
5164,8,weekday,3
5165,5,weekday,5
5166,8,weekday,3
5167,18,weekday,5
5168,8,weekday,3
5169,17,weekday,3
5170,6,weekend,2
5171,6,weekday,5
5172,6,weekday,5
5173,123,weekday,5
5174,41,weekday,5
5175,57,weekday,5
5176,18,weekday,3
5177,6,weekday,0
5178,4,weekend,3
5179,13,weekday,0
5180,18,weekday,3
5181,18,weekend,3
5182,24,weekday,1
5183,12,weekday,1
5184,7,weekend,3
5185,32,weekday,2
5186,5,weekday,3
5187,32,weekday,4
5188,7,weekend,3
5189,26,weekday,3
5190,11,weekend,5
5191,130,weekday,5
5192,7,weekday,5
5193,5,weekday,3
5194,8,weekend,4
5195,5,weekend,3
5196,5,weekend,0
5197,10,weekday,3
5198,5,weekday,2
5199,6,weekday,3
5200,6,weekday,2
5201,4,weekend,3
5202,84,weekday,0
5203,5,weekday,0
5204,11,weekday,3
5205,13,weekday,3
5206,165,weekday,5
5207,12,weekday,0
5208,11,weekday,3
5209,23,weekend,5
5210,4,weekday,2
5211,10,weekday,3
5212,8,weekday,5
5213,18,weekend,3
5214,14,weekday,5
5215,17,weekend,5
5216,18,weekday,3
5217,23,weekday,5
5218,14,weekend,1
5219,45,weekday,3
5220,687,weekday,5
5221,8,weekday,5
5222,7,weekday,4
5223,12,weekend,0
5224,20,weekday,3
5225,5,weekday,0
5226,466,weekday,0
5227,5,weekday,2
5228,17,weekday,3
5229,14,weekday,4
5230,5,weekday,2
5231,4,weekday,2
5232,8,weekday,3
5233,4,weekday,2
5234,53,weekend,2
5235,11,weekday,2
5236,26,weekday,0
5237,14,weekend,3
5238,13,weekday,1
5239,14,weekday,4
5240,82,weekday,3
5241,29,weekday,5
5242,13,weekday,3
5243,9,weekday,5
5244,58,weekday,5
5245,30,weekday,3
5246,42,weekday,5
5247,5,weekend,5
5248,66,weekday,5
5249,19,weekday,5
5250,28,weekend,5
5251,62,weekday,0
5252,40,weekday,5
5253,34,weekday,5
5254,119,weekday,5
5255,5,weekend,5
5256,9,weekend,5
5257,8,weekend,4
5258,16,weekday,3
5259,54,weekday,2
5260,9,weekend,5
5261,11,weekday,5
5262,6,weekend,2
5263,16,weekday,5
5264,7,weekday,5
5265,12,weekend,3
5266,10,weekday,4
5267,6,weekday,3
5268,7,weekday,4
5269,8,weekday,3
5270,20,weekday,3
5271,16,weekday,5
5272,26,weekday,3
5273,11,weekday,5
5274,7,weekend,5
5275,7,weekday,5
5276,13,weekday,3
5277,8,weekend,5
5278,9,weekday,5
5279,35,weekday,0
5280,15,weekday,3
5281,7,weekday,3
5282,81,weekday,5
5283,6,weekday,3
5284,5,weekend,4
5285,70,weekday,3
5286,15,weekday,3
5287,8,weekday,3
5288,9,weekend,1
5289,29,weekday,4
5290,24,weekend,4
5291,6,weekday,3
5292,6,weekday,2
5293,5,weekday,6
5294,20,weekend,5
5295,16,weekday,6
5296,5,weekend,1
5297,81,weekday,5
5298,12,weekday,4
5299,18,weekday,0
5300,40,weekday,3
5301,5,weekday,3
5302,12,weekday,5
5303,5,weekday,4
5304,5,weekday,4
5305,6,weekend,5
5306,24,weekday,5
5307,52,weekday,0
5308,13,weekday,5
5309,8,weekday,5
5310,4,weekend,5
5311,15,weekday,4
5312,9,weekday,6
5313,78,weekday,3
5314,2,weekend,3
5315,13,weekday,5
5316,7,weekday,5
5317,4,weekday,4
5318,21,weekday,1
5319,35,weekday,3
5320,8,weekday,3
5321,7,weekday,2
5322,24,weekday,5
5323,8,weekday,5
5324,11,weekday,3
5325,29,weekday,5
5326,15,weekday,3
5327,8,weekday,3
5328,5,weekday,0
5329,39,weekday,5
5330,23,weekday,4
5331,29,weekday,5
5332,6,weekday,1
5333,59,weekday,5
5334,14,weekday,3
5335,50,weekday,3
5336,43,weekday,3
5337,8,weekday,3
5338,57,weekday,0
5339,18,weekday,4
5340,5,weekend,4
5341,4,weekday,2
5342,37,weekday,0
5343,8,weekday,5
5344,6,weekday,3
5345,13,weekday,5
5346,84,weekday,0
5347,14,weekday,3
5348,21,weekday,5
5349,11,weekday,3
5350,6,weekend,5
5351,6,weekday,5
5352,26,weekday,5
5353,37,weekday,3
5354,51,weekday,1
5355,57,weekday,5
5356,10,weekend,3
5357,8,weekday,3
5358,6,weekday,3
5359,10,weekday,3
5360,8,weekday,1
5361,15,weekday,1
5362,6,weekend,3
5363,6,weekday,1
5364,59,weekday,5
5365,51,weekday,5
5366,17,weekday,5
5367,5,weekday,5
5368,2,weekday,1
5369,8,weekday,5
5370,12,weekday,5
5371,5,weekday,3
5372,12,weekday,0
5373,8,weekday,1
5374,15,weekend,1
5375,10,weekday,1
5376,445,weekday,3
5377,8,weekday,4
5378,7,weekday,3
5379,15,weekend,5
5380,6,weekday,0
5381,4,weekday,0
5382,11,weekday,6
5383,6,weekday,4
5384,5,weekday,0
5385,124,weekday,5
5386,31,weekday,3
5387,4,weekday,3
5388,13,weekday,5
5389,7,weekday,3
5390,15,weekday,3
5391,7,weekday,3
5392,30,weekday,4
5393,26,weekday,0
5394,59,weekday,0
5395,77,weekday,5
5396,22,weekday,2
5397,33,weekday,3
5398,12,weekday,3
5399,27,weekday,4
5400,20,weekday,6
5401,18,weekday,3
5402,4,weekend,4
5403,19,weekday,5
5404,6,weekday,3
5405,12,weekday,3
5406,6,weekday,4
5407,8,weekday,5
5408,11,weekday,6
5409,20,weekend,3
5410,12,weekend,2
5411,7,weekend,3
5412,27,weekday,5
5413,11,weekday,0
5414,2760,weekday,0
5415,41,weekday,0
5416,6,weekend,5
5417,5,weekday,0
5418,5,weekday,3
5419,6,weekday,6
5420,11,weekday,3
5421,22,weekday,5
5422,13,weekday,5
5423,12,weekday,5
5424,5,weekend,4
5425,9,weekday,5
5426,6,weekday,3
5427,7,weekday,5
5428,16,weekday,5
5429,4,weekend,2
5430,40,weekday,4
5431,13,weekday,4
5432,6,weekday,1
5433,15,weekday,2
5434,8,weekend,5
5435,7,weekday,5
5436,58,weekday,5
5437,6,weekday,5
5438,9,weekday,5
5439,8,weekend,4
5440,5,weekend,3
5441,8,weekday,3
5442,6,weekday,3
5443,53,weekday,0
5444,6,weekend,3
5445,113,weekday,5
5446,11,weekday,4
5447,6,weekday,6
5448,18,weekday,6
5449,29,weekday,5
5450,19,weekday,5
5451,5,weekday,4
5452,4,weekday,5
5453,5,weekday,0
5454,31,weekday,0
5455,31,weekday,5
5456,39,weekday,3
5457,45,weekday,1
5458,21,weekday,3
5459,5,weekday,4
5460,68,weekday,5
5461,8,weekday,2
5462,10,weekday,3
5463,4,weekday,5
5464,5,weekday,4
5465,8,weekday,0
5466,106,weekday,5
5467,9,weekend,3
5468,7,weekday,5
5469,10,weekday,4
5470,6,weekend,5
5471,22,weekend,5
5472,2,weekend,0
5473,53,weekday,5
5474,6,weekday,3
5475,8,weekday,3
5476,7,weekend,4
5477,8,weekend,3
5478,5,weekday,5
5479,10,weekday,5
5480,21,weekday,5
5481,6,weekend,3
5482,5,weekend,2
5483,37,weekend,3
5484,76,weekday,0
5485,6,weekday,3
5486,8,weekend,3
5487,36,weekday,3
5488,13,weekday,5
5489,32,weekday,1
5490,5,weekday,5
5491,8,weekend,5
5492,17,weekend,5
5493,77,weekday,3
5494,19,weekday,3
5495,9,weekday,1
5496,20,weekday,3
5497,32,weekday,5
5498,26,weekday,4
5499,9,weekend,5
5500,5,weekday,0
5501,5,weekday,3
5502,6,weekend,5
5503,9,weekday,5
5504,8,weekday,5
5505,14,weekday,3
5506,766,weekday,5
5507,8,weekday,5
5508,23,weekday,4
5509,20,weekday,5
5510,7,weekday,5
5511,36,weekday,5
5512,33,weekday,5
5513,5,weekend,5
5514,33,weekday,5
5515,18,weekday,5
5516,18,weekday,5
5517,5,weekday,3
5518,7,weekday,4
5519,8,weekend,3
5520,10,weekend,3
5521,62,weekday,5
5522,35,weekday,3
5523,79,weekend,3
5524,31,weekday,0
5525,8,weekend,3
5526,7,weekend,5
5527,17,weekday,2
5528,5,weekday,3
5529,128,weekday,3
5530,6,weekend,3
5531,21,weekday,0
5532,11,weekday,5
5533,82,weekday,5
5534,25,weekday,3
5535,39,weekend,5
5536,11,weekday,5
5537,7,weekday,5
5538,48,weekday,5
5539,21,weekday,5
5540,43,weekday,5
5541,8,weekday,5
5542,19,weekday,5
5543,18,weekday,0
5544,117,weekday,0
5545,39,weekday,0
5546,24,weekday,5
5547,9,weekday,0
5548,22,weekday,1
5549,5,weekday,0
5550,44,weekday,0
5551,12,weekday,0
5552,7,weekday,3
5553,6,weekday,0
5554,5,weekday,4
5555,30,weekday,0
5556,13,weekday,3
5557,15,weekend,4
5558,12,weekday,3
5559,7,weekday,3
5560,9,weekday,3
5561,5,weekday,2
5562,6,weekday,5
5563,12,weekday,1
5564,131,weekday,3
5565,5,weekday,5
5566,7,weekday,3
5567,11,weekday,3
5568,25,weekend,5
5569,26,weekday,3
5570,6,weekend,6
5571,15,weekday,2
5572,12,weekend,3
5573,18,weekday,3
5574,55,weekday,4
5575,51,weekday,5
5576,67,weekday,5
5577,5,weekday,3
5578,30,weekday,5
5579,5,weekday,3
5580,7,weekend,5
5581,15,weekday,2
5582,8,weekday,5
5583,4,weekday,4
5584,15,weekday,5
5585,15,weekday,3
5586,8,weekday,5
5587,14,weekday,3
5588,61,weekday,3
5589,6,weekend,4
5590,5,weekday,0
5591,25,weekday,3
5592,5,weekday,1
5593,107,weekday,5
5594,12,weekday,5
5595,52,weekday,3
5596,8,weekend,4
5597,13,weekday,5
5598,118,weekday,3
5599,5,weekend,6
5600,8,weekday,5
5601,7,weekday,4
5602,13,weekend,2
5603,8,weekday,5
5604,25,weekday,5
5605,21,weekday,5
5606,30,weekday,1
5607,180,weekday,6
5608,26,weekday,3
5609,143,weekday,0
5610,24,weekend,3
5611,17,weekend,4
5612,5,weekday,3
5613,37,weekday,5
5614,6,weekday,3
5615,9,weekday,2
5616,9,weekday,5
5617,11,weekday,5
5618,28,weekday,3
5619,5,weekday,2
5620,8,weekday,4
5621,11,weekday,4
5622,6,weekday,4
5623,5,weekday,5
5624,8,weekend,3
5625,4,weekend,3
5626,43,weekday,3
5627,60,weekday,5
5628,34,weekday,0
5629,4,weekday,0
5630,6,weekend,5
5631,31,weekday,3
5632,10,weekday,4
5633,32,weekday,5
5634,15,weekend,5
5635,23,weekday,3
5636,5,weekend,1
5637,5,weekday,4
5638,5,weekday,3
5639,4,weekend,5
5640,6,weekday,3
5641,7,weekend,6
5642,7,weekday,5
5643,34,weekday,5
5644,8,weekend,4
5645,45,weekday,0
5646,8,weekend,4
5647,5,weekday,3
5648,8,weekday,0
5649,5,weekday,3
5650,9,weekend,1
5651,5,weekday,4
5652,7,weekday,0
5653,8,weekend,3
5654,188,weekday,3
5655,39,weekday,3
5656,28,weekday,3
5657,27,weekday,5
5658,9,weekend,4
5659,10,weekday,0
5660,8,weekday,3
5661,11,weekday,0
5662,28,weekday,5
5663,11,weekday,5
5664,18,weekend,5
5665,5,weekday,3
5666,11,weekday,2
5667,22,weekday,5
5668,30,weekday,5
5669,6,weekday,3
5670,207,weekday,3
5671,29,weekday,5
5672,6,weekend,4
5673,14,weekday,5
5674,3,weekday,4
5675,3,weekday,3
5676,19,weekend,5
5677,8,weekend,5
5678,53,weekday,3
5679,15,weekday,3
5680,5,weekday,5
5681,2,weekend,2
5682,5,weekday,5
5683,167,weekend,3
5684,54,weekend,3
5685,23,weekend,4
5686,31,weekday,5
5687,27,weekday,5
5688,16,weekend,5
5689,164,weekday,4
5690,115,weekday,3
