geo_id,seq_positive
9783,"[620, 12177, 7096, 4633, 14392]"
7096,"[12931, 14218, 2333, 3875, 422, 11434, 9778, 947, 9783, 14392, 6847, 65, 9410, 6212, 4806, 11590, 5961, 1485, 337, 2898, 5849, 13914, 11867, 1501, 14441, 620, 13683, 5876, 6139]"
14392,"[11590, 14441, 5961, 3730, 947, 9783, 7096, 11867, 6014]"
6139,"[12931, 9349, 8462, 10383, 10003, 13203, 12700, 12446, 9887, 3875, 1201, 947, 7096, 9918, 5443, 10948, 4806, 5961, 2895, 593, 2898, 10202, 1632, 14441, 8682, 4587, 620, 627, 246, 4728, 1785]"
5961,"[12931, 3081, 14218, 3988, 2583, 6057, 947, 7096, 14392, 64, 5443, 2895, 592, 2898, 1501, 1635, 14441, 106, 4587, 620, 627, 5876, 628, 13683, 246, 4728, 6139]"
9682,"[673, 4130, 2757, 997, 871, 6091, 5360, 947, 8116, 4408, 542]"
10962,"[4962, 10083, 2724, 4325, 1860, 2725, 2340, 779, 140, 2221, 11405, 13517, 10961, 10199, 4728, 12376, 252, 10751]"
506,"[7462, 137, 123, 845, 7387, 2575, 12016, 2895, 947, 181, 1594, 10107, 3228, 127]"
4806,"[10948, 11672, 5351, 1864, 8682, 1483, 1485, 8462, 2895, 239, 947, 10003, 3798, 7096, 6139, 12446]"
1864,"[4352, 5121, 4806, 9926, 11719, 4014, 2895, 592, 9233, 2062, 14671, 8888, 1785, 1501, 1182]"
620,"[3652, 9783, 6457, 5961, 3081, 14441, 10003, 627, 1785, 2583, 7096, 2841, 6139, 541, 2174]"
3875,"[9349, 407, 541, 1824, 947, 7096, 10948, 1483, 8270, 9934, 1744, 7635, 8408, 4314, 1501, 1781, 4728, 1785, 6139]"
1824,"[3875, 4711]"
2583,"[12036, 5961, 7466, 6057, 620, 177, 2193, 2037, 121, 347]"
8408,"[64, 3875, 12227, 3779, 844, 2895, 947, 12884, 12504, 4313, 2874, 220, 14174]"
2771,"[2698, 6296, 13211, 5668, 170, 8108, 2352, 178, 947, 437, 1079, 64, 1222, 5192, 2895, 340, 6233, 3801, 347, 7522, 15081, 1258, 883, 2041, 7418, 1533, 3710, 1279]"
14441,"[5443, 6057, 5961, 6060, 620, 947, 7096, 14392, 6139]"
7635,"[4611, 4364, 149, 12444, 14497, 4002, 3875, 5409, 3893, 4919, 64, 5570, 2895, 1744, 2898, 13146, 4315, 860, 990, 14946, 360, 6633, 5480, 4587, 116]"
14707,"[1537, 513, 6274, 3852, 12044, 12178, 10643, 3739, 4510, 13472, 6177, 546, 803, 6692, 2341, 2732, 6395, 5937, 177, 947, 179, 8885, 2869, 2682, 189, 65, 835, 2885, 13385, 15052, 12621, 7247, 982, 9306, 9564, 354, 2920, 748, 4717, 4728, 8431, 4980, 1781, 3190, 118, 504, 884, 4730, 6651, 380, 12799]"
6692,"[1537, 10768, 14352, 664, 667, 8740, 3752, 2351, 2099, 179, 11448, 13772, 2902, 220, 352, 8677, 1004, 14707, 4730]"
4730,"[1547, 2062, 6177, 6692, 4133, 4654, 6200, 7737, 1594, 14399, 64, 5696, 68, 13385, 9291, 5197, 8297, 7789, 5232, 2674, 4728, 2684, 6274, 130, 134, 6792, 137, 139, 140, 143, 5784, 667, 3739, 1180, 1698, 163, 2724, 2725, 166, 8359, 179, 2236, 5823, 192, 4807, 206, 7900, 732, 3807, 736, 4832, 225, 1261, 1781, 1279, 3840, 5383, 4872, 4364, 2316, 9487, 3860, 278, 5409, 6957, 2875, 319, 322, 835, 5957, 2895, 2898, 3932, 2399, 354, 1382, 2415, 14707, 5494, 380, 4501, 419, 7590, 8614, 13228, 6574, 13230, 12721, 947, 8117, 441, 1980, 4047, 7125, 9179, 12769, 1011, 1534]"
10948,"[993, 3875, 5443, 4806, 2895, 947, 6139]"
9349,"[1185, 7106, 3875, 14019, 1502, 1251, 6139, 650, 3181, 1998, 12344, 11257, 9147, 2972, 10494, 9631]"
8345,"[5248, 14210, 5731, 14342, 1862, 841, 3018, 3211, 1900, 2092, 8655, 177, 146, 7091, 3449, 58, 9531, 1980]"
1785,"[5005, 8462, 10383, 13840, 2193, 9233, 10003, 13203, 407, 12446, 1182, 3875, 11434, 13104, 3249, 12848, 947, 6842, 9274, 64, 9410, 5443, 2244, 11590, 1864, 6734, 2126, 3798, 11479, 10202, 7931, 4960, 6371, 996, 233, 620, 3181, 13164, 2547, 627, 6139]"
8522,"[265, 6538, 2573, 1550, 655, 6673, 5523, 7443, 2838, 1046, 1058, 419, 2347, 2608, 947, 6333, 2885, 4173, 8660, 3932, 223, 12514, 7266, 2406, 8682, 9706, 4460, 8685, 4714, 8695, 10360, 3705]"
14709,"[515, 13959, 7821, 7827, 6938, 1179, 3483, 13352, 2732, 10413, 947, 64, 3535, 7249, 8796, 349, 739, 2917, 5480, 8682, 111, 118, 3323]"
3617,"[1280, 11522, 8322, 14090, 5259, 13072, 2210, 2725, 1962, 3757, 3630, 1202, 11078, 5067, 9547, 14541, 4046, 464, 14547, 596, 11516, 10198, 5720, 7526, 7142, 110, 8945, 12155, 7036]"
7827,"[13828, 3717, 7821, 404, 6551, 5273, 2073, 7452, 5404, 7709, 284, 672, 7460, 426, 298, 2732, 1581, 4911, 947, 180, 179, 2235, 2109, 65, 10050, 6083, 835, 2885, 13633, 5702, 2765, 3535, 10831, 13012, 8149, 11094, 3672, 4825, 990, 994, 11618, 1635, 4963, 376, 5480, 6760, 106, 4715, 11756, 621, 12271, 5359, 14709, 118, 2424, 3966]"
7821,"[515, 13828, 2701, 7827, 404, 2073, 1179, 7452, 4895, 6815, 6308, 426, 2732, 6828, 2350, 4911, 3503, 947, 10550, 441, 13754, 2369, 451, 836, 6853, 5702, 7240, 3535, 10831, 2895, 8149, 8796, 349, 7137, 994, 376, 5480, 106, 4715, 621, 5359, 2544, 239, 14709, 2934, 2424, 5245, 3966]"
4587,"[1408, 12931, 10755, 11652, 7814, 265, 137, 6794, 3852, 10892, 12298, 1935, 3600, 4752, 7954, 5784, 11423, 8479, 6177, 5409, 931, 9247, 165, 5411, 5415, 419, 170, 4654, 3887, 3248, 14898, 947, 10550, 1080, 1594, 5694, 64, 5443, 8515, 5961, 12362, 4171, 5838, 2895, 2898, 7635, 471, 12377, 349, 5344, 13538, 7011, 14692, 10214, 7399, 5480, 104, 9836, 622, 240, 1010, 11381, 246, 118, 4728, 6139]"
9836,"[8065, 13572, 137, 9355, 4748, 10892, 3600, 4752, 3220, 1940, 1049, 9247, 672, 160, 12576, 14245, 7205, 165, 5415, 2732, 4654, 10161, 14898, 947, 179, 8117, 15030, 64, 10050, 835, 8515, 9417, 1099, 13515, 4171, 5838, 6611, 471, 8920, 3801, 12377, 860, 990, 5220, 358, 7399, 104, 2025, 3818, 4587, 1639, 4973, 246, 505, 9851]"
1483,"[3875, 4806, 6631, 593, 947, 6556, 541]"
2088,"[1536, 14218, 2443, 12685, 11277, 1166, 918, 152, 10777, 4891, 9757, 541, 9886, 2339, 2087, 10791, 14762, 10411, 7212, 11440, 179, 4020, 5559, 2235, 13379, 7620, 9540, 11974, 12998, 10567, 1485, 12751, 724, 7509, 89, 8029, 13791, 13792, 10977, 10978, 12261, 9323, 5741, 2926, 239, 4976, 5490, 627, 2547, 13939, 3830, 1651, 3445, 13946, 12926, 4095]"
2482,"[2952, 4883, 405, 2454, 796, 4510, 160, 4899, 1709, 3246, 179, 2872, 313, 6714, 4286, 64, 2895, 12504, 220, 4062, 8682, 362, 2926, 118, 10876, 383]"
8270,"[993, 3875, 10633, 2257, 6424, 2495]"
14204,"[12904, 426, 1810, 10183]"
4002,"[4919, 5425, 7635, 116, 3893, 10164, 1015, 1016, 949, 724, 9174]"
1152,"[640, 10123, 4880, 789, 284, 6943, 165, 424, 4521, 6194, 179, 4277, 3260, 10562, 14026, 3801, 3170, 239, 11121]"
3170,"[1152, 132, 4356, 13706, 7947, 4748, 2191, 10128, 1554, 1940, 789, 148, 2461, 5790, 6943, 1312, 5415, 424, 170, 9386, 4911, 177, 6194, 179, 3893, 11576, 442, 2495, 1475, 6083, 7372, 2765, 1360, 2129, 1623, 6745, 8161, 9313, 358, 1639, 2151, 8425, 4718, 11121, 4086, 118, 3062, 9083]"
11121,"[1152, 3170, 132, 12133, 358, 1477, 424, 13706, 912, 7601, 5552, 8380, 125]"
13706,"[3170, 7202, 6179, 358, 1639, 424, 233, 1292, 4205, 3214, 11121, 246]"
9432,"[4832, 7301, 358, 7, 4654, 7598, 2062, 246, 1594]"
7249,"[11908, 6533, 1286, 2056, 3721, 9610, 139, 520, 2573, 2060, 10253, 11920, 14352, 7183, 10768, 1940, 405, 3734, 6551, 12186, 3871, 13472, 12577, 2850, 419, 12324, 14373, 8484, 170, 11946, 14379, 9774, 7343, 176, 13617, 1201, 434, 137, 7730, 179, 5686, 7480, 7095, 187, 6974, 2238, 64, 65, 12868, 709, 2885, 2116, 1101, 2769, 14033, 10714, 603, 220, 120, 12392, 360, 3562, 1004, 9582, 239, 3955, 7668, 14709, 118, 9975, 2550, 14220, 9466, 8573, 1407]"
3721,"[8451, 11915, 3852, 2573, 786, 14869, 1180, 415, 5663, 11946, 14379, 12336, 13617, 5433, 14463, 2756, 709, 2885, 12868, 2124, 7249, 5463, 603, 1641, 13048, 1407]"
7399,"[137, 3209, 13722, 283, 415, 12320, 7202, 931, 164, 167, 2984, 298, 179, 3893, 15030, 314, 9532, 65, 11588, 104, 8809, 11242, 4587, 4460, 9836, 8942, 5352, 246, 123, 10108, 127]"
2125,"[14304, 14722, 67, 12868, 520, 1805, 14446, 7984, 7314, 9398, 8182]"
67,"[64, 770, 6116, 709, 5433, 2125, 1805, 239, 179, 5686, 10681, 220, 1407]"
14813,"[12320, 12641, 9826, 65, 2116, 741, 11238, 8832, 137, 3945, 342, 215, 504]"
14898,"[640, 137, 12320, 6443, 9389, 1080, 8638, 64, 5838, 12377, 3674, 5349, 1382, 104, 3818, 4587, 9836, 885, 246, 4603]"
1078,"[1377, 14627, 3236, 1191, 585, 7499, 301, 1101, 7565, 3535, 2066, 3570, 119, 2070, 1015, 1016, 378]"
2215,"[3072, 10373, 933, 426, 2618, 6083, 4038, 11977, 11084, 209, 11222, 2909, 351, 4451, 7151, 1647, 239, 118, 1655]"
11084,"[1049, 2215, 7719, 14890, 7470, 177, 64, 4038, 711, 5708, 7389, 349, 861, 14174, 4451, 360, 7151, 499, 3445, 118]"
15106,"[89, 13465, 4939, 11436, 238, 1651, 217]"
8204,"[4544, 6465, 14369, 9667, 12868, 709, 2116, 14373, 744, 4008, 14220, 2573, 8685, 845, 9561, 3871]"
45,"[137, 5653, 415, 6816, 167, 3765, 445, 3264, 65, 6213, 1353, 209, 355, 12900, 875, 239, 118, 1913, 4222]"
2553,"[64, 2756, 12261, 14762, 13228, 859]"
2811,"[2885, 11622, 4582, 7047, 12268, 12179, 1016, 859]"
3814,"[1092, 7151, 6128, 5967, 3922, 307, 7506, 1267, 118, 2232, 10010, 3516]"
1012,"[7236, 11221, 5238, 7483, 5532]"
11221,"[7236, 5415, 8425, 1012, 12825, 5532]"
4929,"[6536, 3928, 7236]"
1036,"[257, 4748, 1679, 789, 12693, 152, 1309, 6943, 7200, 6562, 424, 819, 13756, 64, 8395, 6606, 3023, 6614, 3544, 4952, 6618, 358, 1639, 14954, 4718, 11505, 3059, 1011, 118, 6647, 10234]"
11684,"[2170, 8296, 809, 239, 6896, 2706, 1236, 5242]"
13054,"[11012, 5130, 908, 12815, 2961, 9881, 926, 2465, 809, 6191, 9142, 13368, 702, 64, 1217, 199, 11350, 8419, 8420, 6896, 9712]"
9881,"[11012, 5130, 13194, 908, 11147, 2961, 284, 926, 2465, 419, 2343, 9903, 176, 13368, 15161, 9533, 702, 1484, 2769, 1491, 3674, 3682, 8419, 6896, 13054]"
2776,"[2195, 6804, 7702, 1690, 1692, 157, 419, 165, 302, 177, 7601, 179, 566, 441, 2109, 12095, 65, 835, 4427, 4047, 3794, 2019, 360, 11754, 621, 4079, 8569]"
8909,"[132, 8718, 656, 1940, 10649, 1692, 13472, 5552, 179, 831, 5570, 835, 2757, 7242, 8651, 4047, 9177, 3674, 5213, 2786, 1385, 748, 1781]"
7445,"[8832, 12036, 647, 9225, 2573, 6420, 8727, 415, 7077, 6314, 5038, 178, 179, 566, 65, 10178, 835, 7236, 3779, 12873, 8655, 3158, 3674, 14817, 12006, 2791, 239, 9968, 5103, 11383, 1401]"
13229,"[9617, 2961, 4244, 6679, 1051, 6556, 542, 163, 11304, 7723, 13100, 5038, 6192, 182, 3516, 14269, 1980, 13635, 8903, 14029, 6607, 9553, 347, 994, 871, 233, 2537, 619, 239, 1136, 13308]"
6191,"[2465, 7105, 226, 809, 5130, 2286, 6896, 9712, 9142, 2934, 2170, 2235, 13054]"
11012,"[12294, 5130, 12683, 908, 1275, 5263, 2961, 9617, 919, 10776, 9881, 284, 926, 2465, 8355, 809, 11568, 179, 13368, 702, 959, 64, 65, 11967, 3779, 4414, 199, 2767, 2769, 342, 11350, 6875, 1762, 8419, 8930, 8420, 1512, 239, 6896, 9712, 13043, 2291, 4859, 13054]"
9142,"[64, 7585, 2465, 809, 5130, 6191, 6896, 3983, 2961, 9526, 13054]"
7105,"[2465, 226, 5192, 5229, 2286, 6191, 6896, 2291, 2934, 2235]"
10536,"[256, 6145, 265, 9099, 8982, 5916, 542, 2847, 289, 13603, 7971, 12968, 2732, 3246, 10931, 179, 1855, 64, 835, 2757, 2118, 12237, 8143, 720, 3407, 4564, 10197, 3801, 349, 5984, 1378, 7015, 3183, 2544, 1775, 13555, 118, 4602, 124]"
5486,"[3361, 7942, 5703, 809, 7241, 4107, 10795, 3983, 9526, 5559, 2745, 13466, 2555, 1982]"
9526,"[809, 11950, 5486, 3983, 13552, 7120, 179, 2036, 1236, 9142, 10201, 14879]"
3983,"[7585, 2465, 5130, 5486, 13552, 6896, 9526, 9142, 1976, 13466, 2555, 1982]"
7585,"[3983, 8464, 3474, 11796, 407, 3361, 1191, 809, 9392, 13492, 10420, 9142, 5559, 6086, 1230, 10201, 239, 2036, 3063, 2171]"
3540,"[14432, 104, 4748, 7314, 3190, 471, 376, 2717]"
5626,"[3204, 904, 522, 2443, 12177, 14884, 5415, 5038, 179, 11964, 2109, 64, 1985, 835, 3022, 8017, 1373, 1504, 5104, 246, 2041]"
2170,"[5898, 4107, 13846, 407, 6171, 2465, 3361, 11684, 809, 6191, 177, 14523, 8910, 4048, 10201, 354, 8298, 239, 2171, 2174]"
13846,"[513, 8965, 4870, 393, 138, 1936, 5653, 5271, 415, 2592, 4008, 426, 171, 301, 183, 13628, 4033, 65, 13122, 1092, 11463, 6607, 354, 8933, 5992, 4718, 3823, 239, 2545, 4720, 1651, 118, 2170]"
9712,"[65, 835, 11012, 12294, 199, 6536, 1639, 1004, 6191, 10482, 179, 11218, 953, 6875, 13054]"
1236,"[7310, 918, 3864, 10271, 2465, 1698, 11684, 7460, 809, 10795, 179, 9526, 5559, 57, 15161, 2235, 11068, 5579, 14668, 1485, 7120, 3932, 8296, 239, 6896, 7281, 2547, 118, 2171, 12542, 383]"
13658,"[64, 12037, 199, 8552, 12137, 11977, 8008, 13902, 3889, 118, 2806, 1049, 1468, 3581]"
13902,"[12640, 2732, 1106, 1523, 1049, 13658]"
1523,"[13188, 8843, 6540, 13588, 1049, 420, 298, 554, 2732, 6574, 2740, 13239, 6585, 61, 445, 13902, 3160, 3296, 14180, 11494, 231, 745, 11379]"
13678,"[9640, 170, 1835, 1101, 5647, 177, 179, 990, 6296, 14746, 1948, 8798, 5375]"
9640,"[384, 9091, 518, 263, 4874, 10510, 5647, 6420, 2587, 3871, 1568, 287, 2979, 6574, 7730, 2867, 700, 62, 66, 709, 13261, 206, 209, 2655, 352, 12132, 3558, 9575, 13678, 7791, 1781, 13048]"
6391,"[8065, 3970, 1161, 4878, 14480, 3600, 1299, 539, 4892, 924, 160, 11042, 10616, 165, 9381, 2219, 693, 14135, 3002, 6714, 189, 319, 64, 65, 13891, 1091, 835, 10566, 5192, 10312, 13261, 12237, 5838, 337, 8402, 10450, 12503, 12504, 9186, 358, 1894, 104, 12006, 362, 5992, 8682, 7668, 3190, 6392, 11901]"
2546,"[139, 14349, 5743, 209, 5717, 118, 4921, 6585]"
7202,"[5891, 3209, 5385, 13706, 5390, 1679, 3219, 13722, 6179, 4520, 2984, 298, 1576, 3118, 3120, 1075, 3893, 4789, 6585, 1594, 1467, 318, 68, 2405, 4550, 462, 4047, 2382, 5717, 11863, 7384, 984, 733, 12259, 2789, 358, 7655, 7399, 4713, 489, 360, 875, 6634, 4462, 370, 6004, 6389, 118, 4596, 5367]"
1031,"[994, 2221, 12494, 5647, 8436, 4501, 13533, 8479]"
8479,"[259, 1031, 3209, 12938, 2187, 137, 1165, 140, 5647, 9356, 1425, 14482, 138, 12944, 3341, 10892, 1180, 8477, 415, 9251, 14756, 10407, 4904, 10665, 2732, 1581, 8750, 814, 179, 14644, 11316, 183, 3001, 1594, 10937, 8254, 65, 14658, 10819, 68, 4293, 2885, 12494, 4942, 11343, 9042, 1106, 8662, 10967, 14680, 14809, 7516, 12257, 5860, 14692, 358, 868, 104, 740, 759, 4587, 7149, 9197, 8431, 7152, 240, 754, 10995, 1781, 118, 11767, 376, 246, 508, 1533, 127]"
12494,"[1031, 137, 6556, 8479, 4003, 9897, 1587, 179, 1594, 191, 5823, 8651, 8532, 225, 8549, 111, 883, 508, 127]"
508,"[3209, 12938, 2187, 9230, 2575, 14482, 13714, 4118, 24, 8479, 10407, 9897, 426, 6443, 5040, 1587, 2614, 6199, 317, 5823, 2759, 12494, 9042, 10967, 14680, 14809, 729, 13527, 7516, 349, 739, 5860, 5349, 8812, 239, 127]"
3581,"[12137, 209, 6643, 9182, 5879, 13658, 8381, 1406]"
12137,"[11941, 4550, 113, 8117, 118, 13658, 3581, 831]"
7424,"[8576, 7554, 130, 1541, 14215, 9105, 3737, 284, 13857, 6177, 11175, 8232, 938, 6059, 301, 1075, 179, 2749, 835, 4038, 5066, 845, 3029, 4566, 2905, 3297, 5346, 4713, 8171, 4460, 1781, 119]"
6004,"[13191, 3209, 394, 139, 4874, 3979, 9487, 2070, 6551, 409, 539, 284, 7202, 11433, 5801, 298, 301, 1454, 5038, 9521, 179, 566, 311, 6585, 1594, 9402, 317, 65, 835, 452, 5829, 4550, 12871, 3020, 5197, 8154, 348, 356, 1252, 5732, 360, 4713, 4714, 1256, 239, 14065, 243, 5494, 1789]"
4550,"[7202, 12137, 6004, 1655, 6585, 829]"
2115,[209]
1048,"[64, 65, 674, 4872, 426, 284, 8698, 348, 2686]"
8698,"[513, 130, 904, 6316, 5398, 1048, 348]"
1241,"[139, 397, 5902, 13327, 13714, 152, 286, 3876, 1191, 7212, 304, 6194, 9907, 8242, 6593, 2885, 9928, 7640, 2905, 349, 14438, 505, 125, 12031]"
9907,"[64, 65, 3876, 2885, 14438, 1191, 1241, 1866, 13967, 6193, 179, 125, 7479, 505, 10455, 3355, 349]"
3876,"[6913, 13967, 2072, 10266, 3355, 7077, 1191, 4520, 8617, 2609, 9907, 7479, 64, 2885, 9928, 1866, 6731, 10455, 2905, 1241, 349, 6877, 4445, 14438, 6377, 505, 125]"
2429,"[5902, 13327, 505, 349, 125]"
5902,"[355, 1241, 2885, 1191, 139, 2732, 13327, 304, 5907, 1748, 2429, 125, 11476, 152, 505, 5851, 349]"
1866,"[6539, 13967, 9752, 13217, 3876, 1191, 9907, 1075, 7479, 64, 65, 2885, 9928, 8651, 2905, 3674, 349, 4460, 498, 5874, 10360, 125]"
2185,"[14819, 4772, 1191, 2952, 3901, 4715, 125, 6551, 3355, 349, 5851]"
13327,"[3416, 2885, 167, 3901, 5902, 152, 341, 125, 1270, 7640, 1241, 349, 2429]"
8974,"[3204, 1929, 140, 656, 2195, 1940, 152, 4250, 8738, 5038, 179, 180, 12095, 835, 4303, 4563, 6228, 7640, 3416, 1758, 8543, 2786, 12901, 358, 11384, 2041, 1150, 3967]"
7640,"[3416, 5959, 8974, 13327, 1270, 10455, 152, 1241]"
1270,"[7640, 5415, 13327, 7665, 13683, 10455, 152, 125, 8319]"
8542,"[5381, 1158, 2186, 12686, 13714, 152, 2072, 9755, 1310, 8991, 3109, 9638, 1191, 180, 64, 65, 4033, 3779, 4673, 2885, 3531, 11469, 10455, 90, 860, 349, 7777, 8425, 619, 3190, 125]"
7479,"[130, 12167, 13967, 5398, 284, 4899, 3876, 7077, 301, 9518, 4273, 9907, 2749, 64, 2885, 1866, 845, 4813, 3674, 14438, 3047, 4460]"
10455,"[4364, 1549, 4750, 2454, 152, 664, 796, 160, 2465, 11937, 163, 3876, 7077, 13859, 2094, 9907, 180, 4915, 12342, 3383, 952, 567, 6203, 11199, 64, 10876, 10308, 3524, 726, 9928, 1993, 2505, 5199, 1748, 9686, 5975, 7640, 4825, 90, 859, 2396, 349, 8542, 7900, 9184, 13917, 227, 99, 6117, 14438, 12261, 3947, 363, 12915, 884, 1270, 118, 3190, 374, 378, 1660, 765]"
1748,"[64, 6593, 12037, 3078, 4759, 12237, 5902, 378, 464, 766, 884, 8215, 10455, 152, 2333, 12475, 125, 8094]"
13967,"[11525, 2072, 284, 5918, 9248, 3876, 1191, 6193, 9907, 7479, 4156, 65, 2885, 6085, 9928, 1866, 6731, 11476, 90, 6877, 349, 14438, 505, 3440, 12153, 125]"
6365,"[9984, 1411, 516, 515, 2341, 5636, 8520, 3901, 13003, 5195, 7406, 6034, 3570, 9398, 4728, 349, 125]"
14438,"[1158, 12167, 9996, 13967, 3876, 3109, 2858, 9907, 179, 7479, 569, 3901, 8893, 64, 10063, 2256, 80, 11476, 10455, 1241, 5851, 349, 4460, 7919, 751, 118, 125, 6270]"
6194,"[1152, 4993, 1155, 7687, 138, 7947, 6288, 1554, 13331, 789, 790, 8086, 7067, 284, 6173, 1309, 803, 165, 2470, 13095, 424, 7083, 4911, 179, 10803, 8247, 2104, 3767, 9018, 6713, 3134, 2495, 7234, 8645, 4808, 13000, 14026, 14028, 3023, 2129, 9425, 1241, 610, 3170, 12133, 13285, 9711, 2674, 3829, 1144, 7289, 125]"
6593,"[672, 12288, 4424, 13263, 1748, 10389, 11895, 152, 1241]"
6069,"[3204, 10628, 1672, 9225, 10504, 267, 3597, 4497, 1174, 13209, 10649, 415, 11679, 2847, 3622, 5415, 1200, 7601, 179, 14771, 182, 1339, 14268, 64, 835, 11720, 12237, 3672, 5720, 9053, 224, 9313, 6247, 1256, 13290, 2540, 621, 3183, 497, 2550, 3959, 5503]"
12153,"[1191, 349, 505, 13967]"
2463,"[64, 1569, 96, 701, 426, 5995, 9260, 10045, 8958, 5245, 3355, 349, 317, 5851]"
8958,"[64, 384, 1, 4840, 363, 2062, 13171, 3637, 3416, 152, 4510, 2463]"
6731,"[9889, 3876, 2885, 9928, 8617, 3901, 7150, 13967, 5812, 125, 3735, 284, 349]"
8617,"[451, 3876, 10053, 8232, 4714, 6731, 10031, 3440, 179, 3029, 6396, 6877, 3358]"
6877,"[9248, 66, 3876, 11525, 6085, 1191, 452, 8617, 4156, 13967, 7220, 6015, 10266, 5851, 60, 5823]"
10266,"[11011, 5907, 12959, 1184, 3876, 13733, 1325, 177, 178, 10417, 1075, 14520, 60, 11073, 2885, 1738, 12501, 6877, 2035, 8954]"
8183,"[1932, 11794, 2456, 165, 424, 6967, 183, 64, 6853, 3525, 6609, 5722, 3675, 7517, 990, 113, 14579, 9847, 1144, 1531, 636, 13053]"
5975,"[12298, 1549, 14357, 542, 9249, 548, 8740, 14890, 57, 12861, 64, 65, 8774, 1095, 10312, 4171, 3157, 3672, 89, 14937, 14944, 12900, 9829, 1639, 10858, 628, 118, 10876, 10370, 650, 6801, 152, 664, 12452, 3752, 680, 10416, 1201, 177, 14515, 695, 15042, 3779, 3268, 15046, 199, 1230, 2254, 206, 10455, 11991, 220, 744, 239, 6896, 249, 4352, 13058, 12037, 15119, 10516, 10009, 2339, 8484, 809, 8491, 5932, 10044, 13635, 4939, 13133, 10061, 2908, 10593, 7526, 2919, 8552, 14708, 387, 9617, 407, 7064, 7068, 415, 12193, 5032, 2480, 5559, 5579, 12237, 9692, 993, 999, 1004, 2545, 9204, 9718]"
13731,"[10242, 515, 904, 8975, 7953, 14865, 5907, 12699, 671, 11936, 2464, 419, 165, 166, 11303, 10150, 11690, 6446, 7599, 304, 819, 6195, 12855, 14264, 12860, 64, 8256, 9429, 2265, 8667, 14942, 10084, 11247, 1264, 8691, 1141, 378]"
4257,"[64, 6914, 1191, 12073, 362, 1742, 3637, 859, 733, 3517]"
6377,"[64, 6913, 6561, 8193, 3876, 6372, 160, 394, 6713, 3829, 183, 152, 5273, 125]"
12669,"[13957, 2329, 2634, 5579, 12044, 3801, 2972, 5823]"
13957,"[6432, 1027, 2329, 1641, 650, 2634, 12044, 5579, 7933, 3801, 11257, 12669]"
2972,"[3168, 6465, 9349, 6445, 3503, 13297, 628, 14549, 2009, 2235, 12669]"
2634,"[13957, 2118, 650, 1835, 884, 118, 12669]"
1027,"[64, 65, 5539, 4004, 13957, 8613, 5433, 14884, 1959, 522, 1004, 1836, 10768, 3152, 6521, 12095]"
5579,"[1025, 516, 12298, 3605, 1049, 8218, 3097, 14366, 6688, 1575, 64, 65, 8774, 1099, 4171, 78, 3157, 106, 118, 10876, 8832, 12417, 8834, 13957, 3209, 10893, 2190, 143, 6801, 165, 168, 2218, 2732, 4268, 6320, 5808, 3248, 178, 2235, 3779, 709, 14032, 208, 1236, 220, 1244, 742, 3308, 239, 12017, 8952, 13058, 4868, 4876, 4366, 6420, 10009, 2339, 809, 6443, 318, 4423, 3911, 5975, 2908, 10593, 4451, 358, 8043, 364, 365, 9071, 2934, 1912, 12669, 1407, 387, 14213, 2952, 7064, 924, 12700, 415, 2480, 8117, 5559, 445, 960, 13763, 1489, 10203, 997, 1001]"
5823,"[2567, 9, 12, 1548, 4623, 4118, 11286, 24, 9248, 1057, 9769, 11819, 4654, 2614, 2615, 1594, 11837, 10819, 3143, 592, 2130, 627, 3702, 4728, 14969, 4730, 123, 5245, 127, 1156, 3209, 137, 10892, 6805, 5784, 155, 163, 6308, 179, 10427, 192, 193, 2254, 12494, 1230, 3800, 733, 6877, 736, 5860, 5349, 5351, 3818, 1775, 246, 764, 3328, 11525, 268, 284, 3359, 8481, 6950, 5928, 301, 3893, 5435, 9532, 5957, 12107, 13144, 12120, 2399, 2415, 883, 3449, 380, 12669, 1417, 7076, 7078, 4520, 13228, 5559, 3004, 9165, 974, 1001, 493, 508, 510]"
6432,"[513, 8706, 13957, 4232, 1676, 10263, 792, 10524, 284, 177, 13747, 9019, 4033, 65, 454, 335, 977, 4306, 2644, 10714, 12000, 354, 994, 1535]"
7359,"[640, 2889, 2186, 171, 5708, 368, 209, 177, 3871, 405, 5717, 4663, 1849, 5274, 9469, 415]"
4663,"[419, 171, 10510, 179, 405, 6231, 5784, 10649, 10586, 7359]"
11381,"[2274, 15077, 7591, 904, 2568, 171, 4012, 4587, 10586, 3949, 3184, 2641, 14073, 5784, 11225, 442, 283, 10620]"
357,"[64, 4864, 1700, 199, 345, 3018, 4235, 12014, 239, 8624, 177, 178, 1073, 7476, 405, 118, 5906, 3449]"
1370,"[263, 265, 140, 655, 10768, 10643, 543, 13472, 419, 8103, 11435, 13999, 7600, 12336, 7473, 179, 10932, 12980, 4921, 64, 577, 9801, 2509, 11216, 1752, 1626, 988, 4460, 6383, 6900]"
5839,"[64, 4097, 13217, 3971, 2564, 426, 171, 1004, 664, 206, 4047, 2316, 619, 116, 405, 4888, 220]"
4888,"[8096, 5025, 4004, 37, 171, 683, 5197, 238, 5839, 405]"
2172,"[13697, 4898, 14339, 451, 13188, 14022, 1058, 12353, 397, 3407, 85, 118, 3801, 3709, 1855]"
